user_id,tier,essence_recall@10,recency_recall@10,essence_lt@10,recency_lt@10
8268,low,0.0,0.0,0.0,0.0
8397,low,0.0,0.0,0.0,0.0
8474,low,0.0,0.0,0.0,0.0
9118,low,0.0,0.0,0.0,0.0
9146,medium,0.0,0.0,,
9269,medium,0.0,0.03571428571428571,0.0,0.0
9533,medium,0.0,0.058823529411764705,0.0,0.0
9604,high,0.0,0.0,,
9839,medium,0.0,0.041666666666666664,0.0,0.0
9898,low,0.0,0.0,,
9950,low,0.0,0.0,0.0,0.0
10169,medium,0.0,0.0,,
10314,medium,0.0,0.0,,
10372,low,0.0,0.0,0.0,0.0
10450,medium,0.0,0.0,,
10667,low,0.0,0.0,,
10796,low,0.0,0.0,0.0,0.0
11097,medium,0.0,0.0,,
11176,low,0.0,0.0,,
11212,low,0.0,0.0,0.0,0.0
11272,low,0.0,0.0,,
11319,high,0.0,0.0,,
11355,high,0.0,0.0,,
11376,medium,0.0,0.0,,
11576,high,0.0,0.0,,
11599,high,0.09523809523809523,0.047619047619047616,0.0,0.0
11632,medium,0.0,0.0,0.0,0.0
11667,high,0.0,0.2,,
11668,medium,0.0,0.0,0.0,0.0
11866,medium,0.0,0.0,0.0,0.0
11912,low,0.0,0.0,,
12077,medium,0.0,0.0,,
12114,high,0.0,0.0,0.0,0.0
12234,medium,0.0,0.0,0.0,0.0
12306,medium,0.0,0.0,,
12315,high,0.0,0.0,,
12330,low,0.0,0.0,0.0,0.0
12670,high,0.0,0.0,0.0,0.0
12867,low,0.0,0.0,,
12874,low,0.0,0.0,,
12903,high,0.0,0.0,,
13044,medium,0.0,0.0,,
13093,medium,0.0,0.0,,
13122,medium,0.0,0.0,,
13144,low,0.0,0.0,,
13275,low,0.0,0.0,,
13387,medium,0.0,0.0,0.0,0.0
13728,high,0.0,0.0,0.0,0.0
13855,medium,0.0,0.0,0.0,0.0
13981,medium,0.0,0.0,,
14146,high,0.08333333333333333,0.08333333333333333,,
14194,low,0.0,0.0,0.0,0.0
14373,low,0.0,0.0,,
14760,medium,0.0,0.0,,
14843,medium,0.0,0.0,0.0,0.0
14970,low,0.0,0.0,,
15071,medium,0.0,0.0,,
15202,medium,0.0,0.1111111111111111,,
15230,high,0.13333333333333333,0.0,0.0,0.0
15239,high,0.0,0.0,,
15259,low,0.0,0.0,0.0,0.0
15308,high,0.0,0.0,,
15799,medium,0.0,0.0,,
15834,medium,0.0,0.0,,
15868,medium,0.0,0.0,,
15980,low,0.0,0.0,,
16059,low,0.0,0.0,,
16164,high,0.0,0.0,,
16211,low,0.0,0.0,,
16312,low,0.0,0.0,,
16385,medium,0.0,0.0,,
16409,high,0.0,0.0,,
16413,high,0.0,0.0,,
16490,high,0.0,0.0,,
16759,high,0.0,0.0,,
16918,high,0.0,0.0,,
17085,high,0.0,0.0,,
17407,low,0.0,0.0,,
17420,medium,0.0,0.0,,
17494,medium,0.0,0.0,,
17660,low,0.0,0.0,,
17705,low,0.0,0.0,0.0,0.0
17713,low,0.0,0.0,0.0,0.0
17857,medium,0.0,0.0,,
17915,high,0.0,0.0,,
18270,medium,0.0,0.0,0.0,0.0
18530,low,0.0,0.0,0.0,0.0
18647,medium,0.0,0.0,0.0,0.0
18694,medium,0.0625,0.0,0.0,0.0
18715,medium,0.0,0.05263157894736842,0.0,0.0
18717,low,0.0,0.0,,
18753,high,0.0,0.0,,
18947,low,0.0,0.0,0.0,0.0
19076,medium,0.0,0.0,,
19202,low,0.0,0.0,,
19544,high,0.0,0.0,,
19724,high,0.0,0.0,,
19779,low,0.0,0.0,0.0,0.0
19787,medium,0.0,0.0,0.0,0.0
19836,high,0.18181818181818182,0.18181818181818182,,
19966,medium,0.0,0.0,0.0,0.0
20207,medium,0.0,0.0,0.0,0.0
20334,low,0.0,0.0,0.0,0.0
20379,high,0.0,0.0,,
20411,medium,0.0,0.0,,
20560,low,0.0,0.0,,
20587,low,0.0,0.0,,
20630,low,0.0,0.0,,
20635,high,0.0,0.125,,
20689,high,0.0,0.0,,
20858,high,0.0,0.0,,
21387,low,0.0,0.0,,
21396,medium,0.0,0.0,,
21419,low,0.0,0.0,,
21483,high,0.0,0.0,,
21606,high,0.1111111111111111,0.1111111111111111,,
21657,medium,0.0,0.0,,
21795,medium,0.0,0.0,,
22162,high,0.0,0.0,0.0,0.0
22169,low,0.05555555555555555,0.1111111111111111,0.0,0.0
22317,medium,0.0,0.0,,
22364,high,0.0,0.0,,
22624,medium,0.0,0.0,,
22822,high,0.0,0.0,,
22862,medium,0.0,0.0,,
22923,low,0.0,0.0,,
23266,medium,0.0,0.0,,
23374,medium,0.0,0.0,,
23420,medium,0.0,0.0,,
23587,medium,0.07692307692307693,0.0,,
23825,low,0.0,0.0,,
24115,medium,0.0,0.0,,
24145,medium,0.0,0.125,,
24226,high,0.0,0.0,,
24307,high,0.0625,0.0,0.0,0.0
24365,medium,0.0,0.0,0.0,0.0
24375,medium,0.0,0.0,,
24400,high,0.0,0.0,,
24687,medium,0.0,0.0,0.0,0.0
24831,high,0.0,0.0,,
24896,medium,0.0,0.0,,
24943,medium,0.0,0.0,,
25014,high,0.0,0.0,,
25044,high,0.0,0.0,0.0,0.0
25202,low,0.0,0.0,,
25306,low,0.0,0.0,,
25311,medium,0.0,0.0,0.0,0.0
25459,low,0.0,0.25,,
25642,high,0.0,0.0,,
25729,low,0.0,0.0,,
25792,medium,0.0,0.0,,
25838,high,0.0,0.0,,
25876,low,0.0,0.0,,
25907,high,0.0,0.0,,
25939,high,0.0,0.0,,
26064,medium,0.0,0.0,,
26147,low,0.0,0.0,,
26339,medium,0.0,0.0,,
26472,high,0.0,0.125,0.0,0.0
26630,medium,0.0,0.0,,
26780,medium,0.0,0.0,0.0,0.0
26839,high,0.0,0.0,0.0,0.0
26985,low,0.0,0.0,,
27050,high,0.0,0.0,,
27061,low,0.0,0.0,0.0,0.0
27256,high,0.0,0.06666666666666667,0.0,0.0
27267,high,0.0,0.0,,
27503,low,0.0,0.0,0.0,0.0
27800,low,0.0,0.0,,
27850,high,0.0,0.0,,
28045,medium,0.0,0.0,0.0,0.0
28494,low,0.0,0.0,0.0,0.0
28529,high,0.0,0.0,,
28724,medium,0.0,0.0,0.0,0.0
28799,low,0.0,0.5,,
28841,low,0.0,0.0,,
28881,low,0.0,0.0,,
29027,low,0.0,0.0,,
29269,low,0.0,0.0,0.0,0.0
29281,low,0.0,0.0,0.0,0.0
29398,low,0.0,0.0,,
29412,medium,0.0,0.0,,
29514,medium,0.0,0.0,,
29792,low,0.0,0.0,,
29812,medium,0.0,0.0,,
30092,high,0.14285714285714285,0.0,,
30236,low,0.0,0.0,,
30367,medium,0.0,0.0,,
30481,low,0.0,0.0,,
30761,medium,0.0,0.0,,
31144,low,0.0,0.0,,
31181,high,0.0,0.07142857142857142,0.0,0.0
31236,high,0.0,0.0,,
31264,low,0.038461538461538464,0.07692307692307693,0.5,0.5
31338,high,0.0,0.0,,
31421,high,0.0,0.0,,
31429,medium,0.0,0.0,,
31468,medium,0.0,0.0,0.0,0.0
31537,high,0.1,0.1,,
31593,high,0.0,0.0,,
31678,low,0.0,0.0,,
31835,medium,0.0,0.0,0.0,0.0
31886,high,0.0,0.0,,
32298,medium,0.0,0.0,,
32599,high,0.0,0.0,,
32609,medium,0.0,0.0,,
32650,low,0.0,0.0,,
32663,medium,0.0,0.0,0.0,0.0
32693,medium,0.0,0.0,0.0,0.0
32934,low,0.0,0.0,0.0,0.0
32993,low,0.0,0.0,,
33396,high,0.0,0.0,,
33405,high,0.0,0.0,,
33517,low,0.0,0.0,,
33946,medium,0.0,0.0,,
34106,high,0.0,0.0,,
34498,high,0.0,0.0,,
34593,medium,0.0,0.0,0.0,0.0
34650,medium,0.0,0.0,0.0,0.0
34659,high,0.0,0.0,,
34788,low,0.0,0.0,0.0,0.0
34836,low,0.0,0.0,,
34920,high,0.0,0.16666666666666666,,
35007,low,0.0,0.0,,
35096,high,0.0,0.0,,
35142,medium,0.0,0.0,,
35190,medium,0.0,0.0,,
35377,medium,0.0,0.0,0.0,0.0
35689,high,0.0,0.0,,
35806,high,0.0,0.0,0.0,0.0
35925,high,0.0,0.045454545454545456,0.0,0.0
36036,low,0.0,0.0,,
36051,low,0.0,0.0,,
36082,low,0.0,0.0,,
36176,medium,0.0,0.0,,
36226,medium,0.0,0.0,,
36364,high,0.0,0.0,,
36401,low,0.0,0.0,,
36619,high,0.0,0.0,0.0,0.0
36661,low,0.0,0.0,,
36829,medium,0.0,0.0,,
36906,high,0.125,0.125,,
37065,low,0.0,0.0,,
37076,low,0.0,0.0,,
37356,low,0.0,0.0,,
37371,high,0.0,0.0,,
37418,low,0.0,0.0,,
37586,low,0.0,0.0,,
37590,low,0.0,0.0,,
37607,medium,0.0,0.0,0.0,0.0
37790,high,0.0,0.0,,
37791,medium,0.0,0.0,0.0,0.0
37862,high,0.0,0.0,,
37979,low,0.0,0.0,,
38137,medium,0.0,0.0,,
38345,medium,0.0,0.0,,
38413,medium,0.0,0.0,,
38524,low,0.0,0.0,,
38641,medium,0.0,0.0,,
38833,low,0.0,0.0,0.0,0.0
38891,medium,0.0,0.0,,
38971,low,0.0,0.0,,
39107,medium,0.0,0.0,0.0,0.0
39195,low,0.0,0.0,0.0,0.0
39307,high,0.0,0.0,,
39316,low,0.0,0.0,0.0,0.0
39405,low,0.0,0.0,,
39482,low,0.0,0.0,0.0,0.0
39566,high,0.0,0.09090909090909091,0.0,0.0
39645,high,0.0,0.0,,
39895,medium,0.0,0.0,,
39921,high,0.0,0.0,,
39972,low,0.0,0.0,,
40049,high,0.0,0.0,,
40088,high,0.0,0.0,,
40121,high,0.0,0.0,,
40136,medium,0.0,0.0,0.0,0.0
40219,low,0.0,0.0,,
40225,low,0.0,0.0,0.0,0.0
40234,high,0.0,0.0,,
40343,low,0.0,0.0,,
40451,medium,0.0,0.0,,
40517,low,0.0,0.0,,
40618,medium,0.0,0.0,,
40624,low,0.0,0.0,,
40935,low,0.0,0.0,,
40989,high,0.0,0.0,,
41042,medium,0.0,0.0,,
41088,medium,0.0,0.0,,
41168,medium,0.0,0.0,,
41242,high,0.0,0.0,0.0,0.0
41289,medium,0.0,0.0,,
41426,high,0.08695652173913043,0.08695652173913043,0.0,0.0
41723,high,0.0,0.0,,
41846,medium,0.0,0.0,0.0,0.0
41948,high,0.0,0.0,,
42094,high,0.0,0.0,0.0,0.0
42456,low,0.0,0.0,,
42600,low,0.0,0.0,0.0,0.0
42758,high,0.0,0.047619047619047616,0.0,0.0
42864,low,0.0,0.0,,
42937,low,0.0,0.0,0.0,0.0
43060,low,0.0,0.0,0.0,0.0
43401,high,0.0,0.0,0.0,0.0
43474,low,0.0,0.0,0.0,0.0
43506,high,0.0,0.0,,
43546,medium,0.0,0.0,,
43570,high,0.0,0.0,,
43575,medium,0.0,0.045454545454545456,,
43596,high,0.0,0.0,,
43643,high,0.0,0.0,,
43856,low,0.0,0.0,0.0,0.0
43859,high,0.0,0.0,,
43884,low,0.0,0.0,,
43910,medium,0.0,0.0,,
44110,medium,0.0,0.0,,
44283,high,0.07142857142857142,0.0,0.0,0.0
44356,high,0.0,0.0,,
44376,low,0.0,0.0,0.0,0.0
44502,high,0.0,0.0,,
44728,low,0.0,0.0,,
44746,medium,0.0,0.0,,
44776,low,0.0,0.0,,
44839,medium,0.0,0.0,0.0,0.0
45068,medium,0.0,0.0,,
45092,medium,0.0,0.0,,
45191,low,0.0,0.0,,
45326,medium,0.0,0.0,,
45400,low,0.0,0.0,,
45435,low,0.0,0.0,,
45466,high,0.0,0.0,,
45564,low,0.0,0.0,,
45667,medium,0.0,0.0,,
45684,medium,0.0,0.0,0.0,0.0
45717,high,0.0,0.0,,
45722,medium,0.0,0.0,0.0,0.0
45731,high,0.0,0.0,,
45770,low,0.0,0.0,0.0,0.0
45779,high,0.0,0.0,,
45844,high,0.0,0.0,0.0,0.0
45878,high,0.0,0.0,0.0,0.0
45969,high,0.0,0.0,,
45985,medium,0.0,0.0,,
46311,medium,0.0,0.0,,
46466,low,0.0,0.0,,
46482,high,0.0,0.0,,
46647,medium,0.0,0.0,,
46959,high,0.0,0.0,,
47033,high,0.15384615384615385,0.07692307692307693,,
47164,medium,0.16666666666666666,0.08333333333333333,,
47283,high,0.0,0.0,,
47346,low,0.0,0.0,,
47357,medium,0.0,0.0,0.0,0.0
47438,high,0.0,0.0,,
47575,medium,0.25,0.0,,
47866,low,0.0,0.0,,
48015,medium,0.0,0.0,,
48182,low,0.0,0.0,0.0,0.0
48213,high,0.0,0.0,,
48231,medium,0.0,0.0,,
48488,medium,0.0,0.0,,
48492,high,0.16666666666666666,0.0,,
48509,medium,0.0,0.0,,
48616,high,0.0,0.0,,
48684,high,0.0,0.0,,
49055,high,0.0,0.0,,
49076,medium,0.0,0.0,0.0,0.0
49171,low,0.0,0.0,0.0,0.0
49208,medium,0.0,0.0,0.0,0.0
49220,low,0.0,0.0,,
49304,high,0.0,0.0,,
49360,high,0.07692307692307693,0.07692307692307693,,
49569,medium,0.0625,0.0,,
49664,low,0.0,0.0,0.0,0.0
49678,high,0.0,0.0,0.0,0.0
49718,high,0.0,0.0,0.0,0.0
49939,medium,0.0,0.0,0.0,0.0
49977,low,0.0,0.0,,
50019,high,0.0,0.0,,
50149,medium,0.0,0.0,,
50182,high,0.0,0.0,,
50316,low,0.0,0.0,,
50526,medium,0.0,0.0,0.0,0.0
50648,medium,0.0,0.0,,
50756,high,0.0,0.0,0.0,0.0
50821,high,0.16666666666666666,0.08333333333333333,,
51011,low,0.0,0.0,,
51115,medium,0.0,0.0,,
51221,high,0.0,0.0,0.0,0.0
51530,low,0.0,0.2,,
51542,medium,0.0,0.0,,
51619,medium,0.0,0.0,0.0,0.0
51704,high,0.0,0.0,,
51849,low,0.0,0.0,0.0,0.0
52027,medium,0.0,0.0,,
52130,high,0.0,0.0,,
52278,high,0.0,0.0,,
52540,medium,0.0,0.0,,
52756,low,0.0,0.0,0.0,0.0
52863,medium,0.2,0.0,,
52939,low,0.0,0.0,0.0,0.0
52949,medium,0.09090909090909091,0.0,1.0,0.0
53111,low,0.0,0.0,,
53264,high,0.0,0.0,,
53283,medium,0.0,0.0,,
53299,medium,0.0,0.0,,
53407,low,0.0,0.0,0.0,0.0
53680,medium,0.05,0.05,,
53704,medium,0.041666666666666664,0.0,,
53782,medium,0.0,0.0,,
53887,low,0.0,0.0,0.0,0.0
53925,medium,0.0,0.0,,
53970,high,0.0,0.0,,
54226,low,0.0,0.0,,
54259,high,0.0,0.0,,
54320,low,0.0,0.0,,
54379,high,0.0,0.0,,
54515,high,0.0,0.0,,
54749,low,0.0,0.037037037037037035,0.0,0.0
54784,low,0.0,0.0,0.0,0.0
54794,medium,0.0,0.0,,
55060,low,0.0,0.0,,
55210,high,0.0,0.0,,
55254,medium,0.0,0.0,0.0,0.0
55285,medium,0.0,0.0,,
55524,high,0.0,0.0,,
55599,medium,0.0,0.0,,
55719,high,0.0,0.0,0.0,0.0
55817,low,0.0,0.0,,
55872,medium,0.0,0.0,0.0,0.0
55885,low,0.0,0.0,,
55898,high,0.0,0.0,,
56042,medium,0.0,0.0,0.0,0.0
56316,medium,0.0,0.0,,
56468,low,0.0,0.0,,
56505,medium,0.0,0.0,,
56698,high,0.0,0.0,,
56772,medium,0.0,0.0,0.0,0.0
56792,high,0.1,0.0,,
57032,high,0.0,0.0,,
57446,high,0.0,0.0,,
57493,low,0.0,0.0,,
57795,low,0.0,0.0,0.0,0.0
57802,low,0.0,0.0,,
57895,medium,0.0,0.0,,
58120,medium,0.0,0.0,,
58223,high,0.1,0.0,,
58311,high,0.0,0.0,0.0,0.0
58380,high,0.0,0.0,,
58795,low,0.16666666666666666,0.0,,
58899,medium,0.0,0.0,0.0,0.0
58936,high,0.0,0.0,,
58986,medium,0.0,0.05263157894736842,0.0,0.0
59430,low,0.0,0.0,,
59456,low,0.0,0.0,,
59493,high,0.0,0.0,0.0,0.0
59522,medium,0.0,0.0,0.0,0.0
59601,low,0.0,0.0,,
59648,medium,0.0,0.2,,
59855,medium,0.0,0.0,,
59960,low,0.0,0.0,,
60121,high,0.0,0.0,,
60133,low,0.0,0.0,0.0,0.0
60580,low,0.0,0.0,,
60697,low,0.0,0.0,,
60746,medium,0.0,0.0,,
60870,low,0.0,0.0,,
60930,low,0.0,0.0,,
61407,medium,0.0,0.0,0.0,0.0
61484,medium,0.0,0.0,,
61641,high,0.0,0.0,,
62256,medium,0.0,0.0,,
62336,high,0.0,0.0,,
62416,low,0.0,0.0,,
62509,low,0.0,0.0,0.0,0.0
62568,medium,0.0,0.0,0.0,0.0
62672,low,0.03571428571428571,0.0,,
62706,high,0.0,0.07692307692307693,,
62726,low,0.0,0.0,,
62769,low,0.0,0.0,,
62907,medium,0.0,0.0,0.0,0.0
62984,high,0.0,0.0,,
62994,low,0.0,0.0,,
63086,medium,0.0,0.02702702702702703,0.0,0.0
63145,low,0.0,0.0,0.0,0.0
63274,low,0.0,0.0,,
63343,medium,0.0,0.0,,
63484,low,0.0,0.0,0.0,0.0
63909,medium,0.0,0.0,,
63943,low,0.0,0.0,,
64048,low,0.0,0.0,,
64131,medium,0.0,0.0,,
64200,high,0.0,0.0,,
64886,low,0.0,0.0,0.0,0.0
65085,high,0.0,0.0,,
65089,low,0.0,0.0,0.0,0.0
65231,medium,0.0,0.08333333333333333,0.0,0.0
65372,medium,0.0,0.0,,
65482,low,0.0,0.0,0.0,0.0
65537,medium,0.0,0.0,0.0,0.0
65624,medium,0.125,0.0,,
65688,low,0.0,0.0,,
65726,low,0.0,0.0,0.0,0.0
65729,low,0.0,0.0,,
65985,high,0.0,0.0,0.0,0.0
66193,low,0.0,0.0,,
66209,medium,0.08333333333333333,0.0,,
66436,high,0.0,0.0,,
66499,medium,0.0,0.0,,
66522,high,0.0,0.0,,
66534,low,0.0,0.0,,
66802,medium,0.0,0.0,0.0,0.0
66859,medium,0.0,0.0,0.0,0.0
66861,medium,0.0,0.0,0.0,0.0
66961,low,0.0,0.0,0.0,0.0
67045,high,0.0,0.0,,
67110,high,0.0,0.0,,
67130,medium,0.0,0.0,0.0,0.0
67160,high,0.0,0.0,,
67167,low,0.0,0.0,,
67172,low,0.0,0.0,,
67191,medium,0.0,0.0,,
67431,low,0.037037037037037035,0.0,0.0,0.0
67603,high,0.0,0.0,,
67709,medium,0.0,0.0,,
67761,low,0.0,0.0,,
67960,medium,0.0,0.0,,
68155,high,0.0,0.0,,
68224,medium,0.0,0.0,0.0,0.0
68226,medium,0.0,0.0,,
68236,medium,0.0,0.0,,
68329,low,0.0,0.0,,
68377,high,0.0,0.0,,
68913,medium,0.0,0.0,,
68945,low,0.0,0.0,,
68991,low,0.0,0.0,,
69083,high,0.0,0.0,,
69145,low,0.0,0.0,0.0,0.0
69372,medium,0.0,0.0,,
69421,medium,0.0,0.0,,
69495,high,0.0,0.0,,
69559,low,0.0,0.0,,
69580,medium,0.08333333333333333,0.08333333333333333,,
69649,low,0.0,0.0,0.0,0.0
69650,medium,0.0,0.0,,
69769,high,0.0,0.0,,
69917,low,0.0,0.0,0.0,0.0
69919,medium,0.0,0.0,0.0,0.0
69979,medium,0.0,0.0,,
70345,low,0.0,0.0,,
70458,low,0.0,0.0,0.0,0.0
70468,low,0.0,0.0,,
70498,high,0.0,0.0,,
70532,high,0.0,0.0,,
70701,medium,0.0,0.0,,
70718,high,0.0,0.0,0.0,0.0
70846,high,0.0,0.0,0.0,0.0
70898,low,0.0,0.0,0.0,0.0
71058,low,0.0,0.0,,
71372,high,0.0,0.0,,
71463,medium,0.0,0.0,0.0,0.0
71605,medium,0.0,0.0,,
71656,high,0.0,0.0,,
71664,low,0.0,0.0,,
71968,high,0.0,0.0,0.0,0.0
72027,high,0.0,0.0,,
72193,high,0.0,0.0,0.0,0.0
72318,medium,0.0,0.0,0.0,0.0
72390,medium,0.0,0.0,0.0,0.0
72416,medium,0.0,0.0,,
72628,low,0.0,0.0,,
72679,medium,0.0,0.0,0.0,0.0
72699,high,0.0,0.0,,
72710,high,0.0,0.0,,
72772,high,0.0,0.125,,
72795,high,0.0,0.0,0.0,0.0
72860,low,0.0,0.0,0.0,0.0
72904,low,0.16666666666666666,0.16666666666666666,,
73122,low,0.0,0.0,0.0,0.0
73313,high,0.0,0.0,,
73417,high,0.0,0.0,,
73671,high,0.0,0.0,0.0,0.0
73847,low,0.0,0.0,,
73994,medium,0.0,0.0,,
74068,low,0.0,0.0,,
74119,medium,0.0,0.0,,
74559,medium,0.0,0.0,,
74604,high,0.0,0.0,,
74619,low,0.0,0.0,0.0,0.0
74623,high,0.0,0.0,,
74667,high,0.16666666666666666,0.0,,
74780,high,0.0,0.0,0.0,0.0
74822,medium,0.0,0.0,0.0,0.0
74886,high,0.0,0.0,0.0,0.0
75062,medium,0.0,0.0,0.0,0.0
75127,low,0.0,0.0,0.0,0.0
75192,low,0.0,0.0,,
75366,medium,0.0,0.0,,
75450,high,0.0,0.0,,
75548,medium,0.0,0.0,,
75576,low,0.0,0.0,0.0,0.0
75698,medium,0.0,0.0,0.0,0.0
75834,low,0.0,0.0,,
75882,low,0.0,0.2,,
75919,high,0.0,0.0,,
75961,high,0.0,0.0,,
76005,medium,0.0,0.0,,
76064,high,0.1,0.0,0.0,0.0
76344,low,0.0,0.0,,
76409,medium,0.0,0.0,,
76449,low,0.0,0.0,,
76482,medium,0.0,0.0,,
76519,low,0.0,0.0,,
76820,medium,0.0,0.0,,
76885,medium,0.0,0.0,,
77198,medium,0.0,0.0,,
77212,high,0.0,0.0,,
77275,high,0.0,0.0,,
77293,high,0.0,0.0,,
77372,high,0.0,0.0,,
77670,low,0.0,0.0,,
77743,low,0.0,0.0,0.0,0.0
77791,low,0.0,0.0,0.0,0.0
77825,medium,0.0,0.0,,
77838,low,0.0,0.0,0.0,0.0
77889,high,0.0,0.0,,
78074,high,0.0,0.0,0.0,0.0
78316,high,0.0,0.0,,
78457,high,0.0,0.0,,
79177,medium,0.0,0.0,,
79370,low,0.0,0.0,0.0,0.0
79495,low,0.0,0.0,,
79537,medium,0.0,0.0,,
79651,medium,0.0,0.0,,
79724,high,0.0,0.0,,
79740,low,0.0,0.0,,
79860,medium,0.0,0.0,,
79895,high,0.0,0.14285714285714285,,
79896,high,0.0,0.0,0.0,0.0
80071,low,0.0,0.0,0.0,0.0
80288,low,0.0,0.0,,
80331,low,0.0,0.0,,
80381,high,0.2,0.0,,
80391,low,0.0,0.0,,
80514,medium,0.0,0.0,,
80560,low,0.0,0.0,,
80656,high,0.0,0.0,0.0,0.0
80768,medium,0.0,0.0,0.0,0.0
80911,medium,0.0,0.0,,
81060,low,0.0,0.0,,
81208,medium,0.0,0.0,,
81337,low,0.0,0.0,,
81351,medium,0.0,0.0,,
81510,medium,0.0,0.0,,
81530,high,0.0,0.0,,
81735,high,0.0,0.0,,
81891,low,0.0,0.0,,
82007,low,0.0,0.125,,
82361,medium,0.0,0.0,0.0,0.0
82381,low,0.0,0.0,,
82579,low,0.0,0.0,,
82655,medium,0.0,0.0,,
82741,high,0.0,0.0,0.0,0.0
83064,low,0.0,0.0,,
83161,high,0.0,0.0,,
83169,high,0.0,0.0,0.0,0.0
83249,low,0.0,0.0,0.0,0.0
83259,medium,0.0,0.0,,
83439,low,0.0,0.0,,
83561,medium,0.0,0.0,,
83627,medium,0.0,0.0,0.0,0.0
83720,high,0.0,0.0,,
84092,low,0.0,0.0,,
84673,low,0.0,0.0,0.0,0.0
84810,medium,0.0,0.0,,
84991,high,0.0,0.0,,
85142,low,0.0,0.0,,
85297,high,0.0,0.0,0.0,0.0
85382,high,0.0,0.0,,
85537,medium,0.0,0.0,0.0,0.0
85769,high,0.0,0.0,,
85842,low,0.058823529411764705,0.0,,
85971,high,0.0,0.0,0.0,0.0
86006,medium,0.0,0.0,0.0,0.0
86309,medium,0.0,0.0,,
86522,high,0.0,0.0,,
86819,low,0.0,0.0,,
87023,high,0.0,0.07692307692307693,0.0,0.0
87049,low,0.0,0.0,,
87241,medium,0.0,0.0,0.0,0.0
87331,medium,0.0,0.0,0.0,0.0
87348,high,0.0,0.0,0.0,0.0
87389,low,0.0,0.0,0.0,0.0
87647,high,0.0,0.0,0.0,0.0
87877,high,0.0,0.0,,
87880,low,0.2,0.0,,
88163,high,0.1,0.0,,
88227,high,0.0,0.0,0.0,0.0
88236,medium,0.0,0.0,0.0,0.0
88461,medium,0.0,0.0,0.0,0.0
88544,low,0.0,0.0,,
88553,medium,0.0,0.0,,
88587,high,0.13333333333333333,0.0,,
88606,medium,0.0,0.0,,
88704,low,0.0,0.0,,
88712,high,0.0,0.0,,
88724,low,0.04,0.0,0.0,0.0
88728,medium,0.0,0.0,,
88824,medium,0.0,0.0,,
88849,low,0.0,0.0,,
88922,high,0.0,0.0,0.0,0.0
89181,low,0.0,0.0,,
89244,low,0.0,0.0,0.0,0.0
89248,high,0.0,0.0,,
89351,medium,0.0,0.0,0.0,0.0
89384,high,0.0,0.0,0.0,0.0
89556,medium,0.0,0.0,,
89571,high,0.0,0.0,,
89632,high,0.0,0.0,0.0,0.0
89702,medium,0.0,0.0,,
89740,high,0.0,0.0,,
89823,high,0.0,0.0,0.0,0.0
90112,high,0.0,0.0,,
90336,medium,0.0,0.0,,
90436,high,0.0,0.0,,
90522,low,0.0,0.0,,
90533,high,0.0,0.0,,
90605,medium,0.05555555555555555,0.05555555555555555,0.0,0.0
90677,low,0.0,0.0,,
90745,high,0.0,0.0,0.0,0.0
