user_id,tier,essence_recall@10,recency_recall@10,essence_lt@10,recency_lt@10
AE3W3UEUDDSPYSYU74Z54Z5RMMYA,high,0.0,0.0,0.0,0.0
AE3WG2GDDQUDL46JBBJBQQ6WLYJQ,low,0.0,0.0,0.0,0.0
AE3YWQOAWZMF5SOY2OK5EDB3NMHA,low,0.0,0.0,0.0,0.0
AE3Z5SAHBOKKNBMWMXGKQCQ6355Q,medium,0.2,0.0,,
AE3ZLPQSQOQ5NUVKQ6BIU2WEUSTQ,medium,0.0,0.0,0.0,0.0
AE3ZM5A66ZMRTKETOBYU6I6R2BMQ,low,0.0,0.0,0.0,0.0
AE46MGZBHD7HMURCXEXNB2UYHMXA,low,0.0,0.0,0.0,0.0
AE46VKTQQFQ2I7AOH4RPKC4X7KJQ,medium,0.0,0.0,0.0,0.0
AE47I23PECQDARGWLKIPLYAIEBYQ,medium,0.0,0.0,0.0,0.0
AE4CMJUAWVPILVKQYDPAQDPCVZGA,high,0.09090909090909091,0.0,0.0,0.0
AE4DKNPPMHNBVGXFNG5RX7WMRSWQ,high,0.0,0.0,0.0,0.0
AE4DLC73C5EAZ45DPJT5MUHKSAKA,low,0.14285714285714285,0.0,0.0,0.0
AE4K3SU5YJEWRCEQLR7SHROOK7EA,high,0.3333333333333333,0.3333333333333333,,
AE4KNKLYVYDAYFBRORPPJWBKSNNA,low,0.0,0.0,0.0,0.0
AE4LSIW3GD2RFOJBPF5L2RIZALQQ,medium,0.0,0.0,0.0,0.0
AE4NM3XZ2AHMUTNCBM75OKOQIRRQ,medium,0.0,0.0,,
AE4OOMTWEFD5KQ7FE77YC4ZPIRIQ,low,0.25,0.0,,
AE4QJNMB4NSQTCXSE4MY355PADCA,low,0.0,0.0,0.0,0.0
AE4QQJIPUS2WLCFGUIODI4BVIXKA,medium,0.0,0.0,0.0,0.0
AE4SQ3PKWMMLYQLNVHOUOF3B63QA,low,0.0,0.0,0.0,0.0
AE4VPWGVAWNNGAK46ECJDA2RVSBA,low,0.0,0.0,,
AE4WZA3U5F5USDZHUTYHJKAQHG5Q,low,0.0,0.0,,
AE4XQAEPIT2O7LGNGP55JBL4JUGA,low,0.0,0.0,0.0,0.0
AE4Y6DHH3HZIU3OZ25767BLNWVTA,low,0.0,0.0,0.0,0.0
AE54LSEB5LBUTS4O4DS3UEPYUT3A,low,0.0,0.0,0.0,0.0
AE57RTULWPTYP3L6FD4RJDAZ2OJA,high,0.0,0.0,,
AE5ADAXQC4LQJXJOU2P6ZZD5AY4A,low,0.0,0.0,0.0,0.0
AE5CCQUB3TZTVAKMCRN6QOXO4H6A,low,0.0,0.0,,
AE5D5MVWXSV7OUWK6TZDO2KNZMHQ,medium,0.0,0.0,,
AE5DQJK2HYRILFZZGNLTREWFCWIQ,high,0.25,0.25,1.0,0.0
AE5ELIB45LPFP6HHMHLOQZEZSBQA,medium,0.0,0.0,0.0,0.0
AE5FQTHBFCBIIASMIQK2HGLPMJQA,medium,0.0,0.0,,
AE5GQLZFFP636LI7JUVC72KSIT7A,high,0.0,0.10344827586206896,0.0,0.0
AE5I45Z7NYVVERUVQQYDTCSDKETA,medium,0.0,0.0,0.0,0.0
AE5INRAIGFDNXPWT5LNVJEEAAHBQ,low,0.0,0.0,,
AE5LOIAKKAVCDE6OK7PHDTGZRYKQ,medium,0.4444444444444444,0.0,0.0,0.0
AE5MER3IFPMOXQCA3TDZRTS4KK2Q,medium,0.0,0.0,0.0,0.0
AE5NEHHZMHMNBXDYLO32MSUV2AFQ,medium,0.2,0.0,0.0,0.0
AE5OXUPADX5CISBGFTDAM3BNWQVA,high,0.2222222222222222,0.0,,
AE5SRUWVZVVC43MFVU4URVGGOZ5A,medium,0.0,0.0,,
AE5VAEG6LK7HHENJRBZ6G6M5GXWQ,medium,0.0,0.0,0.0,0.0
AE5VEKLDCAPEE56HCXKEDI26IGYA,medium,0.25,0.0,,
AE5XRPWFZWNCWPST7L3ZXRG44CAA,low,0.0,0.0,0.0,0.0
AE5Y732QCMVAZKGBWMMZ23TNVJFA,medium,0.0,0.0,0.0,0.0
AE5ZBQXULI5HTK4HCISK2YOIC5EA,low,0.0,0.0,0.0,0.0
AE63LPS66AQ7GHNG2YZWB2PAAO5A,medium,0.0,0.0,0.0,0.0
AE65J3QI4AE6R6VMJDM2GELREEUA,high,0.0,0.0,0.0,0.0
AE6BST5BDADSDX5TZMYYOPD5AUHQ,high,0.0,0.0,,
AE6CRX7IWU5TDZGKVB25DXUHXOVA,low,0.0,0.0,,
AE6GVVZZE6XC6ZJXUZW7SOOSRBFA,medium,0.0,0.0,,
AE6JDZAGQO33PLVP3ZL5QPT2Q4CQ,high,0.75,0.75,1.0,1.0
AE6NLFIUPPFBF6EVKF2EL6A4HZGA,high,0.0,0.0,0.0,0.0
AE6NVL42WS53YKTQNTPXKLWMS5VQ,high,0.0,0.0,0.0,0.0
AE6OYHDR6NW5J2366OZU2RE6BLNQ,low,0.0,0.0,,
AE6Q5ZH5IDCTLARX7VUZD7XFEBHQ,low,0.0,0.0,0.0,0.0
AE6QPUBF4UXY6ZYCVN5WBDCLBQVQ,low,0.0,0.0,0.0,0.0
AE6UGV5KCJMQEHMDAJOWKXWXQ4JQ,low,0.0,0.0,0.0,0.0
AE6XHHCIFNE7MI4QL3ELGTQIE27A,medium,0.0,0.0,0.0,0.0
AE6Y7WEWKDCDPORDRLI7MDEMNL4A,medium,0.0,0.0,0.0,0.0
AE72BPNMDHQGTOOWNIWG4DECT5JQ,high,0.0,0.0,0.0,0.0
AE73AAYUYUS2TJUIKC3EQQYSRMSQ,low,0.0,0.0,0.0,0.0
AE76IWAI3REBBR6WGQU5MGTNLTSA,high,0.1,0.1,0.0,0.0
AE7AZFE6SGSTENLOZC5SBS7VKOTQ,medium,0.0,0.0,0.0,0.0
AE7GYCYSPV76DQZL3HB4SOQVRZRQ,low,0.0,0.0,,
AE7JK3WNR6VVAAYCIG2LEMM3CBMA,high,0.16666666666666666,0.16666666666666666,0.5,0.5
AE7KY467DGG2A4C2CGGTXKPVOBOA,high,0.2,0.0,,
AE7L6TFFDGW4ABGV4TQ4ZBOABXTQ,high,0.1111111111111111,0.1111111111111111,0.0,0.0
AE7LHVMYVJ37S2AVVQ4VQ3AQDNOA,high,0.0,0.0,0.0,0.0
AE7LTIHE4GSUPFSWRPJUL7SDM46Q,high,0.0,0.0,,
AE7LXU7DY6CGEYYV2JBR4COC6VHA,low,0.0,0.0,0.0,0.0
AE7T2DM4EERFBGUOQCILDOQDGGXQ,high,0.0,0.0,,
AE7U6BWHJ4J6SOA2CYS7I2VGTRXQ,medium,0.0,0.0,0.0,0.0
AE7WNKLMEBUP26PCC4EDDAEJX2QA,medium,0.0,0.0,,
AE7YPKQ6JR22ADMFRAKUDIQAQ7UA,high,0.0,0.0,0.0,0.0
AEA3AXQQQCAPNAMOEQJ7BZ6CX7EQ,medium,0.0,0.0,,
AEA3KZ6LLULE6Y5MYIRWJCB7WV6A,high,0.0,0.0,0.0,0.0
AEACVCFAYZIVVG34BTH5TNPMQE3Q,medium,0.0,0.0,0.0,0.0
AEACWXABXEPPRWW2WZB3FUX3TFAA,medium,0.0,0.0,,
AEAD53JMZN2D2Z7FYODKEZRDSGMA,high,0.4,0.4,,
AEADOAFXCHKHEO6S4I57BSR357OQ,high,0.0,0.0,0.0,0.0
AEAEIQRBGYOU4CT45BBKXEFTMXZA,high,0.0,0.0,,
AEAFHND64VG3XQV73WIKWLTJ22AQ,low,0.0,0.14285714285714285,,
AEAIA64JG6KTJL6QMAEDZ3P5HIHA,medium,0.0,0.0,,
AEAIPSP2LKGUVSWG4T23NODV7XPA,medium,0.0,0.0,,
AEALFVNVTJLVRSCDDYDEZMY32JZA,low,0.0,0.0,0.0,0.0
AEAR2TC7VZCNLUVXVJGLO6UFOO4A,high,0.0,0.0,0.0,0.0
AEASGSGEVZF6LVKVUWTBWXQASJCA,low,0.0,0.0,0.0,0.0
AEAUSH3VFTWQDYQHJMCQ27D5GSSQ,medium,0.2,0.0,0.0,0.0
AEAV4HPBGBYILOGR6Z6VSYPXO43A,medium,0.2,0.0,0.0,0.0
AEAY663XMTCKO7Z5DVOYGKUDEQIA,low,0.0,0.0,0.0,0.0
AEB55SGRO4UZKR7IZ3XULM4EXOBQ,low,0.0,0.0,,
AEB6M5WFJ6OP4XBWE26HFOPOPWSA,low,0.0,0.0,0.0,0.0
AEB7OQTQTYJZLWL4UHEBS3MSOJUA,medium,0.0,0.0,0.0,0.0
AEB7PKMPG62G4NDDHHA7PMFYWPWA,high,0.0,0.0,,
AEBAOA6RPQHVB5IUJOA5CX2BFOKQ,high,0.42857142857142855,0.42857142857142855,0.0,0.0
AEBBG5VNNNKDL2ENT4LZGKFFOL7Q,medium,0.0,0.0,,
AEBBRFG6FGDXJHTQEBQ5BUG7R5EQ,high,0.25,0.25,0.0,0.0
AEBCYLNTBOYTOWX6TKT3NMM5BZFA,high,0.0,0.0,0.0,0.0
AEBDZUQ2FONI2T674OFNNDH3Q67Q,low,0.0,0.0,,
AEBEIMH65WDGYWRRT2XUTWT54VTA,medium,0.0,0.0,0.0,0.0
AEBFX66JP7X6UWGZKVVXGRWDFQJQ,low,0.0,0.0,0.0,0.0
AEBHJ5O7H4G754DPESWUGWF2ITZQ,low,0.0,0.0,,
AEBKAAZ3KYVZKGFIW5L6GNWGL5YA,low,0.0,0.0,0.0,0.0
AEBL4YEW3GSTAJDVOOSYML5RFVSA,medium,0.0,0.0,0.0,0.0
AEBMCEOEMQOOGO2CNXO7LHQFJCSQ,low,0.0,0.0,0.0,0.0
AEBPAO52PP5V5PUDF7V4FZEB3FKA,high,0.0,0.0,0.0,0.0
AEBVJOP7PCQQHSEFYJDYX3BGPNLQ,medium,0.0,0.0,,
AEBXIDB5P5IIEOCM7GF53QCS2WYQ,high,0.0,0.1111111111111111,0.0,0.0
AEBZL4LEXJB44S43WPCUYNIP2QAQ,low,0.1111111111111111,0.0,0.0,0.0
AEC2ABUVFJNWESLFYDWE4BA3FNCA,low,0.0,0.0,0.0,0.0
AEC2JZWPLGHZ2HXWRX5NWUHTWGHA,medium,0.0,0.0,,
AEC2TRXDG33HBLSQ7L7E7PCMXXOQ,high,0.0,0.0,,
AEC34O66ISFLJWJO7H5SJSJFOTKQ,low,0.0,0.0,0.0,0.0
AEC5LF53OQNEBJ7XY6Y45PSAULXQ,low,0.05263157894736842,0.0,0.0,0.0
AEC6F4EP5HEAJ5W3QONUX6N33MYA,low,0.0,0.0,0.0,0.0
AECBODH6OUSQUO5XD5FPYJ7DDLAA,high,0.0,0.08333333333333333,,
AECIZAGNE5FQOFI4R65L4HMQT5KQ,medium,0.0,0.0,,
AECJVXRIAN3JXLFHRCI67GGO5NLA,low,0.2,0.2,,
AECKD2N2Q5ADMWL2PDOOZTAPYRKA,medium,0.0,0.0,0.0,0.0
AECLQSW5XXN5FOYQVXFIRKHRG6SA,low,0.0,0.0,0.0,0.0
AECMECUW3SFVSJ7XMGVSOSE7IKKA,medium,0.0,0.0,,
AECMGKH4UFPCZANMILESOLTHLO5Q,low,0.0,0.0,,
AECNNOET4AKDOYAISZB22MAWU3YA,medium,0.0,0.0,0.0,0.0
AECPNHNQLJ2FOBVP75LN2GTCFL2Q,high,0.0,0.0,0.0,0.0
AECRDQRGBD33HSS7MCLZKGRCUHFA,high,0.0,0.0,0.0,0.0
AECXGB7IOAO4WMOE2XED3A2IDVRA,medium,0.0,0.0,0.0,0.0
AECXLP3HTDC5EKKNQB2SGPBPLBAA,medium,0.0,0.0,0.0,0.0
AECY6Z275YV4Q2UEMZLAPHBOSKCA,low,0.0,0.1111111111111111,,
AED2DL4LKLGDY5WCZLIQH5VECITA,high,0.25,0.25,0.5,0.5
AED3IALUODHLO2OCRTVTWPDBSFLQ,high,0.2,0.2,,
AED3IOH2VGHGUYCXGZVSQPCYDXOQ,medium,0.0,0.0,0.0,0.0
AED3OD5PW5HU5GXN3OF74NH7CFMA,low,0.0,0.0,0.0,0.0
AED5DGL4SJMXK6GYRGA3EMOUVXGQ,medium,0.0,0.0,0.0,0.0
AED6IGMCLSY57LXYHXEABBMHN3GQ,low,0.0,0.0,0.0,0.0
AEDAU3TS7GIYDQKGHTVJ5L2EFF7A,medium,0.0,0.0,,
AEDCSJIZR7GKBDNTRN65WXEOWL7Q,high,0.09090909090909091,0.09090909090909091,0.0,0.0
AEDFGMKJJ56IKF4ZS627AE3XN3AQ,low,0.0,0.0,,
AEDIORD6KJTCR6Q5PSSHFEYW3JLA,medium,0.0,0.0,0.0,0.0
AEDKFNXTW7PSLOLSSUMDMSAR7FJQ,high,0.5,0.5,,
AEDL3N6AUZBKSNTYCKW7XB6X6QLQ,medium,0.0,0.0,0.0,0.0
AEDN2RZOA5F2FIHWCXBEFDJ3HUMA,high,0.0,0.0,0.0,0.0
AEDOLPSSSZVHSZUWNY2QI3Y4MO6A,high,0.0,0.2,0.0,0.0
AEDPCCIMO6666TK2JQCGTFFAGVNA,low,0.0,0.0,0.0,0.0
AEDUX32KZDTMYL7IWYV6PQKLVPMQ,medium,0.0,0.0,,
AEDXYPOWKSDDJT425VB7GUTCNEJQ,medium,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333
AEDZCAVGUYPQ5XKJNEB7PMU3ILFQ,medium,0.0,0.0,0.0,0.0
AEDZL4GYBLLT6B4UXUO75YDGDGOA,medium,0.0,0.0,0.0,0.0
AEDZR5FJ47OGBESU24EU3ADE5AVA,high,0.0,0.0,,
AEE2ADYBYSVFNVGF5TS3YCJO67EQ,high,0.0,0.0,,
AEE2N2Q6SVBHN4SQK7HBBSQXKCYQ,high,0.0,0.0,0.0,0.0
AEE2TME4PENMHZNQLLMX7ZRZY36A,medium,0.0,0.0,,
AEE3KEEXVXWYMTIQAYNMNY3XH5ZQ,low,0.0,0.0,,
AEE4AKVTOT5ZBRKIGNEFXAXZ6RPQ,high,0.0,0.0,0.0,0.0
AEE4VVA7GP4BJOCMDIGSBP3ML2XA,medium,0.0,0.0,,
AEE6SEUGLNWIIFTKK3SGOMJCO2PQ,low,0.0,0.0,0.0,0.0
AEEDHH7TDGKZADNC23IPALPVQLUA,medium,0.0,0.0,0.0,0.0
AEEDXXTTCBFT7ICXSPEPZEDHZN7Q,low,0.0,0.0,0.0,0.0
AEEEC7RIMUQSPE46PTKIKYNDBVVQ,low,0.0,0.0,0.0,0.0
AEEJG224ODAHQUXEQ4YHWBMWD4NA,medium,0.0,0.0,0.0,0.0
AEEMSAQMRBD6CWT5YQWMQI7FD5TA,high,0.0,0.0,0.0,0.0
AEENSLZS6WAJQE7GRMNHI74TIYYA,medium,0.0,0.0,0.0,0.0
AEEPMZHIUVLFDDJ7YTDROBZC56FQ,low,0.0,0.0,0.0,0.0
AEEQ7JY43QGOJAEXXHIYT5ZYA5KQ,low,0.0,0.0,,
AEEQSLAASMOGI7YGIRQ75DLPXI3A,low,0.25,0.25,0.0,0.0
AEEZH77THQPNLI7C3CLAR2JYZFFA,medium,0.0,0.0,0.0,0.0
AEF74H6LULUPWNEAJNDXYPPP7BVA,medium,0.09090909090909091,0.0,1.0,0.0
AEF7AGMEEWB5BUAWGYTHQAUWVGAA,medium,0.0,0.0,0.0,0.0
AEFAS5MVP7PSGTQ3EEYOBEMARC5Q,low,0.0,0.0,0.0,0.0
AEFGLZUYCRL3CJ6VCKEAVR2FLJKA,medium,0.0,0.0,0.0,0.0
AEFHLV4ARXJVCHA4C5ULSU2XWD6A,low,0.0,0.0,0.0,0.0
AEFQ772B2BBJXJSLZOS5OXY4CZFQ,high,0.0,0.0,,
AEFV3WCVIUJO2NPB7TQVGRU75FMQ,medium,0.0,0.0,,
AEFVHMYAWUNVLGD6KWZYOS4IWTPQ,high,0.0,0.0,,
AEFVMRR7LZHI56YKY2U5FORPMORQ,low,0.0,0.0,0.0,0.0
AEFXNGPCCBTAC3UGAJBMPJTVLX7Q,medium,0.0,0.0,,
AEFZ75LVLV4B33UL3MIXWLMLY7CA,low,0.0,0.0,0.0,0.0
AEFZAK7WLY7357P3W26BJEBO6JXA,medium,0.0,0.0,0.0,0.0
AEFZOXSNMTJGD7UALLAMW4Q6X56A,low,0.0,0.0,,
AEG2SFV7DI3OQPZZYQWW5BZZKE4A,low,0.0,0.0,0.0,0.0
AEG6OADVFNVFA4GYNAP3C325KBPQ,low,0.0,0.0,,
AEGEMALNUPZB7XT5DRTFG2BK43NA,high,0.0,0.0,0.0,0.0
AEGGCH3X6DE54XLFFJQXTIKT6DVA,medium,0.2,0.2,0.0,0.0
AEGI7EFPY2TUFUPCWWC3LNHJAJXA,medium,0.0,0.0,,
AEGK6KN7PGY6BZIEJSYG6IVIAMHQ,high,0.0,0.0,0.0,0.0
AEGMYQCOSY52BKEFZNPDT3SMPVWQ,high,0.0,0.0,,
AEGN2YROLIFU6HGVVUIWIMDQW5XQ,low,0.0,0.0,0.0,0.0
AEGNANKC3RYGEIV675Z2PI4FMUQQ,high,0.1,0.0,0.0,0.0
AEGS6KPGOICGJQ6NPQOM7B6524AQ,medium,0.1,0.1,,
AEGVEV6BQPHUPLGYCBH6B7QQJVZA,low,0.0,0.125,0.0,0.0
AEGVXN6EMN2ICM7L6PEFZGMKPC6A,medium,0.0,0.0,0.0,0.0
AEGWHDRXSDWY5B4MVSPGKHZ6QR4Q,high,0.16666666666666666,0.0,0.0,0.0
AEGXNR7OZE66DLSZUATYLGMR65HA,low,0.2,0.2,,
AEGY43MCQZNE2Z4LPZQEDMT6HAYQ,low,0.0,0.0,,
AEGZNQ3KODWLFERCG43US2IL4ULQ,medium,0.0,0.0,0.0,0.0
AEH22VUHLFDCOEKGV72GKRLO4YHQ,medium,0.0,0.0,0.0,0.0
AEH5RXOZPHEMCWTHKM7DILBU5QEA,high,0.0,0.0,0.0,0.0
AEH5T6MBIZ3A7GJG3YDPXGBMTJWA,low,0.0,0.07142857142857142,0.0,0.0
AEHBJ53LW6QNARQ3NU2DXVUBFL5A,low,0.1,0.05,0.0,0.0
AEHIE5MWPPNDM7IQWSDBG3KSBDIQ,medium,0.0,0.0,0.0,0.0
AEHO43EZDFMG4EUGPQBPUTZSBL4A,high,0.0,0.0,0.0,0.0
AEHQYOCSFR67CNT3KLB7FN3Y2LZA,medium,0.0,0.0,0.0,0.0
AEHRE3HNWPSC5S6ASK6I6AG5RTRQ,high,0.1111111111111111,0.0,,
AEHY2BMYV6JYDL57WRMTOABD6MAA,medium,0.0,0.0,0.0,0.0
AEHYF327BKFXPLQJNXAGX5ONJXXQ,high,0.0,0.0,0.0,0.0
AEI5PUPUNUXW55XM76C2H4VAUCGA,high,0.0,0.0,0.0,0.0
AEI6HNYUIYYNLV2TGAUCV6UXNSTQ,medium,0.0,0.0,0.0,0.0
AEIAPGN4FXB5OQQDIIUSV7LCHEXQ,medium,0.2,0.4,0.0,1.0
AEIDBNTQNM2DPWWOXVTZRAQSJRBQ,medium,0.0,0.0,,
AEII6QWZGMDSMY3CGFOIIT7W7EIA,high,0.0,0.0,,
AEIIIWDWTUIGZRRMJJJUV3RGYE3Q,high,0.0,0.0,0.0,0.0
AEIJ3NXKEBFOTZWJDY2HE4DUO4GQ,low,0.0,0.0,0.0,0.0
AEIK43DAKRD5YEAPEYJVIXNQ3QLA,low,0.0,0.0,,
AEIKGDSNOGKKRZLTTY6J2N5K2RTA,low,0.0,0.0,0.0,0.0
AEINLBNDASIBDLKDQFG7WZSOPV4Q,high,0.0,0.0,,
AEIOMSFYVC72HI3PAPU7XT3ISFWQ,high,0.07692307692307693,0.07692307692307693,,
AEIREM7EBFOI67IQTEKJ7QCQSE4Q,low,0.0,0.25,0.0,0.0
AEIRZ4UOLWJ3HQC3W4PN26JACB4Q,low,0.0,0.0,0.0,0.0
AEIXIM6U5SVZM27YLCYKWZNR4SHQ,medium,0.0,0.0,,
AEJ3EHJIHMPU6QBFJ76M77I2UDGA,high,0.0,0.0,,
AEJ3OS5CZLDGLOXYARQBC74CPVWQ,low,0.0,0.0,,
AEJ3TRK3QFXIFRT3YSQF4ZIDB3BA,medium,0.0,0.0,0.0,0.0
AEJ423W2LON2HY76JIZCJXZNDVKA,high,0.0,0.0,0.0,0.0
AEJ5P4THIYP3WVBFMY2ZYYJ77TAA,high,0.0,0.0,0.0,0.0
AEJ6CUTMK2FEJFXSFIUUAPWZZIDA,medium,0.0,0.0,,
AEJ6XYIXUZ7STUN56OSBXM6IRP5Q,medium,0.0,0.0,0.0,0.0
AEJ73CIY6R7MYAGGPYYXT45UOMCQ,low,0.0,0.0,0.0,0.0
AEJ74MD7R6762VHQISCQFN5ODLMQ,low,0.0,0.0,0.0,0.0
AEJATS34BFWLLPMDZCFNFQVMMU7Q,high,0.0,0.0,,
AEJDFBXPMTZQPNNRLI4D2KMPO7TQ,medium,0.0,0.0,0.0,0.0
AEJDWMZ5F3VT5BKBDD62OQFZHKMQ,medium,0.0,0.0,,
AEJH4SFNLYVBIQ2DQ3GVXGOJ5TNA,high,0.0,0.0,,
AEJII7ZQIX3B6QYBJCJRF7FBIAYQ,high,0.0,0.0,0.0,0.0
AEJJCIBOKMQDIH4IQQ2BJBTPQW2A,high,0.0,0.0,,
AEJK5ZSU76HVQ5I4U4XCOSWILPTQ,low,0.0,0.0,0.0,0.0
AEJPA2LN7GNXVOZVNBRLHUVOVNUQ,low,0.0,0.0,0.0,0.0
AEJPMQEDA5XMPM4RS7SDVDRRJSYA,medium,0.0,0.0,0.0,0.0
AEJPRDXVKIIZXJPNOXVMODV3DLFA,medium,0.0,0.0,,
AEJZ7EN262RHUP2BAHSDJCAJDPFA,high,0.0,0.0,0.0,0.0
AEK45SR5YMUDSQJ7UR56R5BACL3A,medium,0.25,0.0,,
AEK46AAA6FPD4XOVMGT7PJSYYHKA,medium,0.0,0.0,0.0,0.0
AEK52QLBSNNYZ7ESGCFNYVX5VMGQ,medium,0.0,0.0,,
AEKAKSQAHYRHGS3HFJWKNOMAR7EA,medium,0.0,0.0,0.0,0.0
AEKBUHJJMYOQHQ5GKRU4U56ZB5BQ,high,0.0,0.0,0.0,0.0
AEKHHBB7LPSXVVST3ISDZEW7TXJQ,medium,0.0,0.0,,
AEKJ5LP6QQX3NOWS5DIN333PRUFA,medium,0.0,0.0,,
AEKK4ZGGLMUDLTNOXA6HRBTSJXVQ,low,0.0,0.0,0.0,0.0
AEKKJPCVZPMYVLFNRH657RGCYWAA,medium,0.0,0.0,0.0,0.0
AEKKSQX5ABU6G5PL6J4P7ERJ2B6Q,low,0.0,0.0,0.0,0.0
AEKLGCC4SEUXF2S2XOMRFQADZCNA,medium,0.0,0.0,0.0,0.0
AEKMEQ47R54SWDIQSNHM5KARW4DQ,high,0.16666666666666666,0.6666666666666666,,
AEKOIEEHZQ75CVIUPXF3MM6Z5T3Q,high,0.0,0.0,,
AEKPPTLSXECAQ355Y73CWESUSG7Q,high,0.0,0.2,,
AEKPV4AG4ATA6R5ECVJVY6JPSLMA,low,0.0,0.0,0.0,0.0
AEKUHGRPRBNM6XGRYCV6PNYGUE5Q,high,0.1111111111111111,0.1111111111111111,0.0,0.0
AEKX53STNRGNJ45OY63N3KAKQ4RA,high,0.0,0.0,0.0,0.0
AEL2VUYDTGB7VTQQ7INYO5DORTDA,medium,0.0,0.0,0.0,0.0
AEL4KSSAAIKFWHVTCF4SS3M4YLEQ,high,0.0,0.0,0.0,0.0
AEL5BIABIVE6LX34VFDG7UKM6NDQ,low,0.0,0.0,0.0,0.0
AEL64LN6DHJ7AWYCUQQ6QSKDH5DQ,medium,0.0,0.25,,
AELC2GZMPFRMXF6XSOZVBXPT7KVQ,low,0.0,0.0,,
AELCOUUGDLTLAF22IRIJ67CSFFPA,high,0.0,0.0,,
AELES7HPX6AEG7P6YDXSROLPYTTQ,medium,0.0,0.0,,
AELGBLAWJZIUP6IWJHRZSINIQD3A,high,0.0,0.0,,
AELGLQDYQW35MOGHDDNU5ABEITBA,medium,0.0,0.0,,
AELHQEGA2PDZGUENPQWBMI7V5B7A,low,0.0,0.0,,
AELITT5MVTUOEB7O6WUUKTNLGZBQ,low,0.0,0.0,0.0,0.0
AELJLRB3VWLKQGY34EB5VYBWB62Q,medium,0.0,0.0,0.0,0.0
AELJUSXNG6ZIEGDMUKX7KHCT77NA,high,0.0,0.0,0.0,0.0
AELKTJOPR2YW5NPRPSC55LS4VIDQ,medium,0.0,0.0,,
AELLULC6OLAAEUJ3YMJXR5ZODZWA,low,0.0,0.0,0.0,0.0
AELQSZLXS6EDB5AUSF4CH5IIFY7A,high,0.0,0.0,0.0,0.0
AELRPSC2MVVRXVU6EZY3W7S73R7Q,medium,0.0,0.0,0.0,0.0
