user_id,tier,essence_recall@10,recency_recall@10,essence_lt@10,recency_lt@10
15373,low,0.02631578947368421,0.02631578947368421,0.0,0.0
15516,high,0.0,0.0,,
15629,low,0.0,0.0,,
15639,medium,0.0,0.0,,
15677,high,0.0,0.0,,
15714,medium,0.0,0.0,,
15728,low,0.0,0.0,0.0,0.0
15793,medium,0.0,0.0,,
15827,medium,0.0,0.0,,
15927,medium,0.0,0.0,,
15991,low,0.0,0.0,,
16082,low,0.0,0.0,,
16220,medium,0.0,0.0,,
16228,medium,0.0,0.0,,
16467,high,0.0,0.0,,
16533,medium,0.0,0.0,,
16633,medium,0.0,0.0,,
16661,medium,0.0,0.0,,
16717,medium,0.0,0.0,0.0,0.0
16802,medium,0.0,0.0,,
16833,low,0.0,0.0,,
16885,high,0.0,0.0,,
16891,low,0.0,0.0,0.0,0.0
16904,high,0.0,0.0,,
17053,medium,0.0,0.0,,
17059,high,0.0,0.14285714285714285,,
17140,high,0.0,0.0,0.0,0.0
17194,medium,0.0,0.0,0.0,0.0
17226,medium,0.0,0.0,0.0,0.0
17266,high,0.0,0.0,,
17302,low,0.0,0.0,0.0,0.0
17403,medium,0.11764705882352941,0.058823529411764705,0.0,0.0
17536,medium,0.0,0.0,,
17591,medium,0.0,0.0,,
17674,high,0.0,0.0,,
17690,high,0.0,0.0,,
17701,medium,0.0,0.0,,
17713,low,0.0,0.0,0.0,0.0
17808,medium,0.0,0.0,,
17816,high,0.0,0.0,,
17869,low,0.0,0.0,,
17908,medium,0.0,0.0,,
17912,low,0.0,0.02702702702702703,,
17928,high,0.0,0.0,,
17967,high,0.0,0.0,,
18126,medium,0.08695652173913043,0.0,,
18216,high,0.0,0.03333333333333333,0.0,0.0
18230,low,0.0,0.0,,
18329,low,0.0,0.0,,
18342,medium,0.0,0.0,,
18349,low,0.0,0.0,0.0,0.0
18505,low,0.0,0.02702702702702703,0.0,0.0
18587,low,0.0,0.0,,
18649,high,0.0,0.0,,
18703,medium,0.0,0.0,,
18857,low,0.0,0.0,,
18972,low,0.037037037037037035,0.0,,
19004,low,0.0,0.0,0.0,0.0
19029,medium,0.0,0.0,,
19087,high,0.0,0.0,,
19191,high,0.0,0.0,0.0,0.0
19218,low,0.0,0.0,,
19380,high,0.0,0.0,0.0,0.0
19542,medium,0.0,0.0,,
19587,low,0.0,0.0,,
19620,high,0.16666666666666666,0.0,,
19721,high,0.0,0.0,,
19985,medium,0.0,0.0,,
19994,high,0.0,0.0,0.0,0.0
20080,high,0.0,0.0,,
20097,medium,0.0,0.0,,
20201,low,0.0,0.0,0.0,0.0
20248,medium,0.0,0.0,,
20285,medium,0.0,0.0,,
20326,high,0.0,0.0,,
20348,low,0.0,0.0,,
20359,low,0.0,0.0,,
20366,medium,0.0,0.0,,
20415,medium,0.0,0.0,0.0,0.0
20430,high,0.0,0.0,,
20433,medium,0.0,0.0,,
20603,high,0.0,0.0,,
20652,high,0.0,0.0,0.0,0.0
20781,high,0.0,0.0,0.0,0.0
20855,medium,0.0,0.045454545454545456,0.0,0.0
20922,medium,0.0,0.0,,
21031,medium,0.0,0.0,,
21137,high,0.0,0.0,0.0,0.0
21138,medium,0.0,0.0,,
21230,medium,0.0,0.0,0.0,0.0
21239,high,0.2,0.2,0.0,0.0
21293,medium,0.0,0.0,,
21315,medium,0.0,0.0,,
21344,high,0.0,0.0,,
21392,low,0.0,0.0,,
21544,low,0.0,0.0,,
21696,high,0.0,0.0,0.0,0.0
21734,medium,0.0,0.0,,
21855,high,0.0,0.0,,
21876,high,0.0,0.0,,
22003,low,0.0,0.0,,
22114,low,0.0,0.0,,
22682,low,0.0,0.0,,
22789,high,0.0,0.0,,
22915,medium,0.0,0.0,,
22981,medium,0.14285714285714285,0.07142857142857142,,
23094,medium,0.0,0.0,0.0,0.0
23200,high,0.0,0.0,0.0,0.0
23262,high,0.0,0.0,,
23301,high,0.0,0.0,,
23554,high,0.07692307692307693,0.07692307692307693,,
23711,low,0.0,0.0,,
23884,medium,0.0,0.0,,
23986,low,0.0,0.0,,
24114,high,0.0,0.0,,
24141,medium,0.0,0.0,,
24184,high,0.0,0.0,,
24205,medium,0.0,0.0,0.0,0.0
24240,high,0.0,0.0,,
24304,high,0.0,0.0,,
24388,medium,0.0,0.0,,
24552,low,0.0,0.0,0.0,0.0
24603,medium,0.0,0.0,0.0,0.0
24604,low,0.0,0.0,,
24635,medium,0.0,0.0,,
24777,low,0.0,0.02631578947368421,0.0,0.0
25122,medium,0.0,0.0,,
25213,low,0.0,0.0,,
25222,medium,0.0,0.0,,
25227,medium,0.0,0.0,0.0,0.0
25229,low,0.0,0.0,,
25314,high,0.0,0.0,,
25321,high,0.0,0.0,,
25329,high,0.0,0.0,,
25408,medium,0.0,0.0,0.0,0.0
25550,medium,0.0,0.0,,
25624,medium,0.0,0.0,,
25695,medium,0.0,0.07142857142857142,,
26139,high,0.0,0.0,0.0,0.0
26188,high,0.0,0.0,,
26306,high,0.0,0.0,,
26334,medium,0.0,0.0,,
26339,medium,0.0,0.0,,
26662,medium,0.0,0.0,,
26713,medium,0.0,0.0,,
26769,medium,0.0,0.0,0.0,0.0
26834,medium,0.0,0.0,0.0,0.0
26849,medium,0.0,0.03333333333333333,,
26853,medium,0.0,0.0,,
26882,high,0.08333333333333333,0.0,0.0,0.0
26915,medium,0.0,0.0,,
27163,low,0.0,0.0,,
27343,low,0.0,0.0,,
27357,low,0.0,0.0,,
27578,medium,0.0,0.0,,
27685,low,0.0,0.0,,
27735,low,0.0,0.0,0.0,0.0
27832,low,0.0,0.0,,
27878,low,0.0,0.0,0.0,0.0
27956,high,0.0,0.0,0.0,0.0
28183,medium,0.0,0.0,,
28217,high,0.0,0.125,0.0,0.0
28275,medium,0.0,0.0,,
28442,high,0.0,0.0,,
28702,medium,0.0,0.0,0.0,0.0
28789,low,0.0,0.0,,
28840,medium,0.0,0.0,,
28854,medium,0.0,0.0,,
28890,low,0.0,0.0,0.0,0.0
28947,high,0.0,0.0,,
29150,low,0.0,0.0,,
29265,medium,0.0,0.0,,
29269,medium,0.0,0.0,,
29682,high,0.0,0.0,,
29754,medium,0.0,0.0,,
29755,high,0.0,0.0,,
29812,medium,0.0,0.0,,
29869,high,0.0,0.0,,
29873,high,0.0,0.0,,
30104,low,0.0,0.0,,
30372,medium,0.03225806451612903,0.0,0.0,0.0
30478,high,0.0,0.0,,
30513,medium,0.0,0.0,,
30541,medium,0.0,0.0,,
30545,low,0.0,0.0,,
30547,high,0.0,0.0,,
30557,low,0.0,0.0,,
30575,high,0.0,0.0,,
30610,high,0.0,0.03333333333333333,0.0,0.0
30639,low,0.0,0.0,,
30646,low,0.0,0.0,,
30788,medium,0.0,0.0,,
30797,low,0.0,0.0,,
30831,low,0.0,0.0,,
30916,low,0.0,0.0,,
31061,low,0.0,0.0,,
31122,low,0.0,0.0,0.0,0.0
31205,low,0.0,0.0,,
31462,high,0.03225806451612903,0.03225806451612903,0.0,0.0
31816,high,0.0,0.0,,
32073,low,0.0,0.0,0.0,0.0
32104,high,0.0,0.0,,
32157,low,0.0,0.0,0.0,0.0
32291,medium,0.0,0.0,0.0,0.0
32372,low,0.0,0.0,,
32474,high,0.0,0.0,,
32581,low,0.0,0.0,,
32610,high,0.1111111111111111,0.0,,
32625,high,0.0,0.0,,
32633,low,0.0,0.0,0.0,0.0
32747,medium,0.0,0.0,,
32867,low,0.0,0.0,,
32972,medium,0.0,0.0,0.0,0.0
32990,medium,0.0,0.038461538461538464,0.0,0.0
33199,high,0.0,0.0,,
33441,low,0.0,0.0,0.0,0.0
33472,low,0.0,0.0,0.0,0.0
33650,low,0.0,0.0,,
33745,high,0.0,0.0,0.0,0.0
33750,low,0.0,0.0,,
33824,low,0.0,0.0,0.0,0.0
33919,high,0.0,0.0,,
34054,low,0.029411764705882353,0.029411764705882353,0.0,0.0
34089,medium,0.0,0.0,0.0,0.0
34611,medium,0.0,0.0,,
34640,medium,0.0,0.0,0.0,0.0
34661,medium,0.0,0.0,,
34686,medium,0.2,0.2,0.0,0.0
34732,low,0.0,0.0,,
34966,high,0.0,0.0,0.0,0.0
34992,low,0.0,0.0,,
35066,high,0.05263157894736842,0.0,,
35095,high,0.0,0.0,,
35129,high,0.0,0.0,,
35265,high,0.0,0.0,,
35292,high,0.0,0.0,,
35427,medium,0.0,0.0,0.0,0.0
35473,medium,0.0,0.0,,
35531,high,0.0,0.0,,
35549,medium,0.0,0.0,0.0,0.0
35568,medium,0.0,0.0,,
35671,medium,0.0,0.0,,
35989,high,0.0,0.0,,
36068,low,0.0,0.0,,
36082,low,0.0,0.0,0.0,0.0
36172,high,0.0,0.1111111111111111,,
36441,low,0.0,0.0,,
36459,low,0.0,0.0,,
36622,high,0.0,0.0,,
36676,low,0.0,0.0,0.0,0.0
36875,high,0.0,0.0,,
36943,high,0.0,0.0,,
36987,high,0.0,0.0,,
37136,low,0.25,0.0,,
37267,high,0.0,0.0,0.0,0.0
37269,low,0.0,0.0,0.0,0.0
37346,medium,0.0,0.0,,
37381,low,0.0,0.0,,
37460,high,0.0,0.0,,
37578,low,0.0,0.0,,
37685,medium,0.0,0.0,,
37791,low,0.0,0.0,,
37836,medium,0.0,0.0,,
37879,high,0.0,0.0,,
37966,low,0.0,0.0,,
38001,low,0.0,0.0,,
38169,high,0.0,0.0,,
38345,low,0.0,0.0,,
38527,medium,0.0,0.0,,
38823,low,0.0,0.0,,
38851,high,0.0,0.0,,
38873,high,0.4444444444444444,0.1111111111111111,0.0,0.0
38963,low,0.0,0.0,,
39097,medium,0.0,0.0,,
39112,medium,0.0,0.0,,
39231,medium,0.0,0.0,,
39406,low,0.0,0.0,,
39411,high,0.0,0.0,,
39457,high,0.0,0.0,,
39619,low,0.0,0.0,0.0,0.0
39675,high,0.0,0.0,,
39717,medium,0.0,0.0,,
39720,low,0.0,0.0,,
39840,low,0.0,0.0,0.0,0.0
39999,high,0.0,0.0,,
40143,medium,0.0,0.0,0.0,0.0
40180,low,0.0,0.0,0.0,0.0
40257,medium,0.0,0.0,,
40312,medium,0.0,0.0,,
40671,medium,0.0,0.0,,
40837,medium,0.0,0.0,,
40863,high,0.0,0.0,,
40935,medium,0.0,0.0,,
41046,medium,0.0,0.0,,
41051,low,0.0625,0.0,0.5,0.0
41162,low,0.047619047619047616,0.047619047619047616,,
41295,medium,0.0,0.0,,
41496,high,0.0,0.0,0.0,0.0
41526,low,0.045454545454545456,0.0,,
41669,high,0.0,0.0,,
41757,high,0.0,0.0,,
41841,low,0.0,0.0,,
41866,low,0.0,0.0,,
41936,medium,0.0,0.0,0.0,0.0
41945,high,0.0,0.0,,
41950,low,0.0,0.0,0.0,0.0
42019,medium,0.0,0.0,0.0,0.0
42093,medium,0.0,0.0,,
42346,medium,0.0,0.0,,
42474,high,0.0,0.0,0.0,0.0
42533,low,0.0,0.0,,
42545,low,0.0,0.0,0.0,0.0
42563,high,0.09090909090909091,0.09090909090909091,,
42586,high,0.0,0.0,,
42664,high,0.0,0.0,0.0,0.0
42788,high,0.0,0.0,,
42891,low,0.0,0.0,,
42927,low,0.0,0.0,,
42938,medium,0.0,0.045454545454545456,0.0,0.0
43047,low,0.0,0.0,,
43204,high,0.0,0.0,,
43298,low,0.0,0.030303030303030304,,
43324,high,0.0,0.0,,
43395,low,0.0,0.0,,
43444,low,0.0,0.0,,
43470,medium,0.0,0.0,,
43551,medium,0.0,0.0,,
43579,high,0.0,0.0,,
43757,low,0.0,0.0,,
43808,high,0.0,0.0,0.0,0.0
43844,high,0.0,0.0,,
43957,high,0.0,0.0,,
43973,low,0.0,0.0,0.0,0.0
43981,low,0.0,0.0,,
44064,medium,0.0,0.0,,
44083,low,0.0,0.0,,
44307,high,0.06666666666666667,0.0,0.0,0.0
44372,high,0.0,0.0,0.0,0.0
44423,medium,0.0,0.0,,
44458,high,0.08333333333333333,0.0,,
44501,medium,0.0,0.0,0.0,0.0
44531,medium,0.0,0.1111111111111111,,
44630,low,0.0,0.0,0.0,0.0
44679,medium,0.0,0.0,,
44845,low,0.0,0.0,,
44893,medium,0.0,0.0,,
44903,medium,0.0,0.0,,
45075,medium,0.07692307692307693,0.0,0.0,0.0
45236,medium,0.0,0.0,,
45324,low,0.0,0.0,,
45325,medium,0.0,0.0,,
45347,medium,0.0,0.0,,
45352,medium,0.0,0.0,0.0,0.0
45356,high,0.0,0.0,,
45417,medium,0.0,0.0,,
45439,low,0.0,0.0,,
45628,high,0.16666666666666666,0.0,,
45725,low,0.0,0.0,,
45834,high,0.0,0.0,,
45886,high,0.0,0.0,0.0,0.0
45908,medium,0.0,0.0,,
45944,low,0.0,0.038461538461538464,0.0,0.0
46329,low,0.0,0.0,,
46398,high,0.0,0.0,,
46421,low,0.0,0.0,,
46495,medium,0.0,0.0,,
46497,high,0.0,0.0,,
46523,medium,0.0,0.0,,
46834,high,0.0,0.0,,
46856,medium,0.0,0.0,,
46901,low,0.0,0.0,,
47014,medium,0.0,0.0,,
47016,medium,0.0,0.0,0.0,0.0
47127,high,0.0,0.0,,
47163,high,0.0,0.0,,
47220,medium,0.0,0.0,0.0,0.0
47236,medium,0.0,0.0,,
47292,high,0.0,0.0,,
47350,high,0.0,0.0,,
47462,high,0.0,0.0,,
47607,high,0.0,0.0,,
47808,high,0.0,0.0,,
47809,high,0.0,0.0,,
47944,medium,0.0,0.0,,
48224,high,0.0,0.0,,
48253,low,0.0,0.0,,
48284,low,0.0,0.0,,
48385,low,0.0,0.0,,
48666,high,0.0,0.0,,
48716,medium,0.0,0.0,,
48809,high,0.0,0.0,,
48842,high,0.0,0.0,,
48952,low,0.0,0.0,0.0,0.0
48980,high,0.07692307692307693,0.0,,
49019,low,0.0,0.0,0.0,0.0
49060,low,0.0,0.0,,
49151,low,0.0,0.0,,
49202,low,0.0,0.0,,
49291,medium,0.0,0.0,,
49320,high,0.058823529411764705,0.0,0.0,0.0
49408,high,0.0,0.08333333333333333,,
49536,high,0.0,0.0,,
49537,low,0.0,0.0,,
49639,high,0.0,0.0,,
49711,medium,0.0,0.0,,
49746,low,0.0,0.0,,
49759,high,0.0,0.0,,
49787,high,0.0,0.0,,
49820,low,0.0,0.0,0.0,0.0
49840,high,0.0,0.0,,
49988,low,0.0,0.0,,
50066,medium,0.0,0.0,0.0,0.0
50131,low,0.0,0.0,,
50398,medium,0.0,0.0,,
50401,medium,0.0,0.0,0.0,0.0
50436,low,0.0,0.0,,
50527,medium,0.0,0.0,0.0,0.0
50549,high,0.0,0.0,,
50613,low,0.0,0.0,,
50664,low,0.0,0.0,,
50753,low,0.0,0.0,,
50811,high,0.0,0.0,,
50863,low,0.0,0.0,,
50879,high,0.0,0.0,0.0,0.0
50890,high,0.0,0.0,,
50933,high,0.0,0.0,,
51045,high,0.0,0.0,,
51256,high,0.0,0.0,,
51365,medium,0.0,0.0,0.0,0.0
51366,medium,0.0,0.0,,
51451,low,0.0,0.0,,
51452,high,0.0,0.0,,
51644,high,0.14285714285714285,0.0,,
51692,low,0.02702702702702703,0.0,0.0,0.0
51724,high,0.0,0.0,,
51796,low,0.0,0.0,0.0,0.0
51807,low,0.0,0.0,0.0,0.0
51962,medium,0.0,0.0,,
51967,medium,0.0,0.0,0.0,0.0
52028,low,0.0,0.0,,
52106,medium,0.0,0.0,,
52314,high,0.0,0.0,,
52322,low,0.0,0.0,0.0,0.0
52329,high,0.0,0.0,,
52385,high,0.0,0.0,0.0,0.0
52454,medium,0.037037037037037035,0.0,0.0,0.0
52502,high,0.0,0.0,,
52514,low,0.0,0.0,,
52581,high,0.0,0.0,,
52582,low,0.0,0.0,,
52641,medium,0.0,0.0,,
52704,low,0.0,0.0,0.0,0.0
52770,medium,0.0,0.0,,
52802,high,0.05555555555555555,0.05555555555555555,,
52817,high,0.0,0.0,,
52851,low,0.0,0.0,,
53359,high,0.0,0.0,0.0,0.0
53383,high,0.0,0.0,,
53428,high,0.0,0.0,,
53456,medium,0.0,0.0,,
53515,low,0.0,0.0,,
53608,high,0.0,0.0,,
53647,medium,0.0,0.0,0.0,0.0
53685,high,0.0,0.0,,
53746,low,0.0,0.0,0.0,0.0
53769,medium,0.0,0.0,,
53782,low,0.0,0.0,,
53873,high,0.0,0.0,,
53943,high,0.0,0.0,,
53944,low,0.0,0.0,,
54022,medium,0.0,0.03333333333333333,,
54130,high,0.045454545454545456,0.045454545454545456,,
54191,low,0.0,0.0,,
54224,medium,0.0,0.0,,
54241,high,0.0,0.0,,
54291,medium,0.0,0.0,,
54355,high,0.0,0.0,,
54362,low,0.0,0.0,,
54397,high,0.0,0.0,,
54429,medium,0.0,0.0,,
54468,medium,0.0,0.0,0.0,0.0
54487,high,0.0,0.0,,
54659,high,0.0,0.0,,
54841,medium,0.0,0.0,,
54877,low,0.0,0.0,,
55099,medium,0.03125,0.03125,,
55173,low,0.0,0.0,0.0,0.0
55235,low,0.0,0.0,,
55365,medium,0.0,0.0,0.0,0.0
55449,low,0.0,0.0,0.0,0.0
55471,medium,0.0,0.0,0.0,0.0
55750,high,0.0,0.0,,
55773,high,0.0,0.0,,
55776,low,0.0,0.0,,
55842,low,0.0,0.0,,
55875,medium,0.0,0.0,0.0,0.0
55948,low,0.0,0.0,,
55971,low,0.0,0.0,,
56142,medium,0.0,0.0,,
56588,high,0.0,0.0625,,
56596,low,0.0,0.0,,
56742,medium,0.0,0.0,,
56743,high,0.0,0.0,,
56771,low,0.0,0.0,,
56785,high,0.0,0.0,,
56913,low,0.0,0.0,,
56930,medium,0.0,0.0,,
57004,medium,0.0,0.0,0.0,0.0
57013,low,0.0,0.0,0.0,0.0
57025,high,0.0,0.0,0.0,0.0
57175,high,0.0,0.0,,
57196,high,0.0,0.0,,
57235,medium,0.0,0.0,,
57263,low,0.0,0.0,,
57469,low,0.0,0.0,,
57533,medium,0.0,0.0,,
57619,low,0.0,0.0,,
57620,high,0.0,0.0,,
57632,medium,0.0,0.0,0.0,0.0
57801,medium,0.0,0.0,,
57847,high,0.0,0.0,,
57870,high,0.0,0.0,,
57977,high,0.0,0.0,,
58017,medium,0.0,0.0,,
58036,medium,0.0,0.0,,
58459,medium,0.0,0.0,,
58570,low,0.0,0.0,0.0,0.0
58575,low,0.0,0.0,0.0,0.0
58585,low,0.0,0.0,,
58705,low,0.0,0.0,,
58713,high,0.0,0.0,,
58841,medium,0.0,0.0,,
58851,medium,0.0,0.0,,
58941,high,0.1,0.1,0.0,0.0
59025,medium,0.0,0.0,,
59054,medium,0.0,0.0,,
59064,medium,0.0,0.0,,
59070,low,0.0,0.0,0.0,0.0
59169,medium,0.0,0.0,,
59263,low,0.0,0.0,0.0,0.0
59420,medium,0.0,0.1,,
59458,low,0.0,0.11764705882352941,,
59564,medium,0.0,0.0,,
59593,high,0.0,0.0,0.0,0.0
59609,low,0.0,0.0,,
59806,high,0.0,0.0,,
59955,high,0.0,0.0,,
60164,medium,0.0,0.0,,
60282,medium,0.0,0.0,0.0,0.0
60370,medium,0.0625,0.03125,0.0,0.0
60373,medium,0.0,0.0,0.0,0.0
60491,low,0.0,0.0,,
60707,low,0.0,0.0,,
60811,medium,0.0,0.0,0.0,0.0
60882,medium,0.0,0.0,,
60896,high,0.0,0.0,0.0,0.0
61047,medium,0.0,0.0,,
61240,high,0.0,0.0,,
61241,medium,0.0,0.0,,
61296,low,0.0,0.0,,
61447,low,0.0,0.0,0.0,0.0
61538,medium,0.0,0.0,,
61578,medium,0.0,0.0,,
61653,high,0.0,0.0,,
61682,medium,0.0,0.0,,
61819,low,0.0,0.0,0.0,0.0
61847,high,0.0,0.0,,
61858,high,0.0,0.0,,
61881,high,0.0,0.0,,
61906,high,0.0,0.0,,
61962,low,0.0,0.0,,
61980,medium,0.0,0.0,,
61990,high,0.0,0.0,,
62018,medium,0.0,0.0,,
62046,high,0.0,0.0,,
62077,low,0.0,0.0,,
62230,high,0.0,0.0,,
62256,medium,0.0,0.0,,
62433,low,0.0,0.0,,
62470,medium,0.0,0.0,0.0,0.0
62515,high,0.0,0.0,,
62589,high,0.0,0.1,,
62730,medium,0.0,0.0,,
62742,high,0.0,0.0,,
