user_id,recency_recall@10,meanselect_recall@10
AECDCYZOTXQR7II22FBWUQOXX3HQ,0.0,0.0
AECDNCG2FWKR75NVGAJBHGHSTWLA,0.0,0.0
AECFRCKXOWJ4PB5Z2VGG345TM65Q,0.0,0.0
AECFSTETVURAXDHXR4T3745IQNPA,0.1,0.1
AECKRIBEGVXZJZY43V3HG7ZQNQUQ,0.16666666666666666,0.0
AECL7JB5WQ5HTVCYDYW3XE2JBPHQ,0.0,0.0
AECM64WE6UTVEZ6JPBFJ3HZRS2CQ,0.0,0.0
AECPVEJ4XSSVLYRJMZRULTHZHTGQ,0.2,0.2
AECQIXEHDH7NBXK6A2FRF2QZHDPQ,0.0,0.0
AECT4QHKYMP3TTJ35M73OO5ZYRCA,0.0,0.0
AECTF3HARL3U5KUKZYKIQ7Q7ZMSA,0.0,0.0
AECZYIRDYWLSY4LRB6WFWDW3NF5A,0.125,0.25
AED2GOLVKYNCMEMV6DGHZKMYTUKQ,0.0,0.0
AED2YPA2SNGJGNVYELKNR3YUWUJQ,0.0,0.0
AED3PQGKE2MP7OA6YA7ITROMHQEQ,0.0,0.0
AED3TIUTVGBYQIVHFQ7BL5XXMEEQ,0.0,0.0
AED4NEC25KAVQYWMAVUPF5ZJGTAQ,0.0,0.0
AED67S5C67COQ6E3IWLCN5NO7VLA,0.0,0.0
AED7ZMGX2J2O5YXONLDQCSFFUS4A,0.0,0.0
AEDAFCOGJU5QB55TRPIB3PKP2YPQ,0.0,0.0
AEDGWSW5ZO7QCGU5UD47IQ5BJ6MQ,0.0,0.0
AEDHKOIH6WAOPG7NPJHXCIGHKSBQ,0.0,0.0
AEDI34V7XXO7LG7B2PG2XRJQ5EHQ,0.0,0.0
AEDIKSFRX5JXTPBFH4WEVHDENUUQ,0.0,0.0
AEDKUI35LSPOZADCPBARMRQMPSGQ,0.0,0.0
AEDM7KNLPWPILDHY2PIF2FNDQSMA,0.0,0.0
AEDNHNJFJOE7GJ3ZNYVIZNTAOK2Q,0.0,0.0
AEDTPSV5TKV6TFHVUN5KKB4SJAFQ,0.0,0.0
AEDYOS5VDOGIV6EQEO6KVJUS4V5Q,0.0,0.0
AEDZBNHNKSIXOHEUKYYPMIOYLB6Q,0.0,0.0
AEECHRG42M53EIZTJ7HVXZQI4U4Q,0.0,0.0
AEEGVVKWQ3UBYZBBJGKI76LKJAFQ,0.0,0.0
AEEJEKEDIYEAJRUREDLANBFCGUVQ,0.0,0.0
AEEJPOPGZKVV7ATPNSU346IXCFKQ,0.0,0.0
AEEJXJFDOZHMRHI7CNSTEX77XXWA,0.0,0.0
AEEMAQWZ7FWRTRG6L5BEGVZ24MNQ,0.0,0.0
AEEMFZXUUFIQCI5A2MZYX5YQE6GA,0.75,0.5
AEENUFZZ7VZ3QRDEXMFL34COQIAA,0.0,0.0
AEERK55JHJK5CO6ECZEHRJVVMP3Q,0.0,0.0
AEERZ6EBGS2TMZ5HUTJJPLOCTLUA,0.0,0.0
AEESVU5UOECM5KSS3YAWLTABB7SA,0.0,0.0
AEEWEZZ5OFTB6CSO6CHOAA56HWMQ,0.0,0.16666666666666666
AEEWYZKH4OGRHNPVL2UIMYF6Q7BA,0.0,0.0
AEEYGYMKWB4NMP7XEOKRRJB6ZXOA,0.0,0.0
AEEYQNUYWOE4DA5SZ32PUA6I5VRA,0.11764705882352941,0.11764705882352941
AEF23RYE2HBCPG447X2JD6J7G52A,0.0,0.0
AEF5U6HJFT7LRRHXDBXQEQKQ4R6Q,0.0,0.0
AEFA7QXOFRL2NABVRTPMSM5SXLDA,0.0,0.0
AEFEJHBNSMLDSE6VAENHF3JTEUJA,0.0,0.0
AEFEQBCTSOCM2EZ2EGWMH5RJGCEA,0.0,0.0
AEFH67R3UHKTHNT5VSRKRLM3CMNQ,0.0,0.0
AEFIPFXGCLEEUYG2RK4ZLBC2ETKQ,0.0,0.0
AEFNK3NSCPOCOIONNSPQ5XTQI4SA,0.0,0.0
AEFQLMDRHWAJBF5ZGU24UFIM2PXQ,0.0,0.0
AEFRH7NOWYFGWTHRO5FBH4HRDXJQ,0.0,0.0
AEFRZZPFLH2D4JEEZWNM2QP7VUQQ,0.0,0.0
AEFWA4RPS6UJZNM3VYR3YC7AFMBQ,0.0,0.0
AEFWB23CABW4VX2PJ7IYU7MSWGHQ,0.0,0.0
AEFYN24GIJD3PF5UHP7TRKUEZKSA,0.0,0.0
AEG27DGPKCQ5ZWXYWSJP6QM3AAIA,0.0,0.0
AEG6JGSUOD2W3E4YNPWHVYEMMVIA,0.0,0.0
AEGD27E2R5NPNVOKSOEQ6FI54SZQ,0.25,0.25
AEGDYPMSKYVXJV5ITGUWJBM63HTQ,0.0,0.0
AEGFFH5RWY7KQZT3HLOKAMK3JZ5A,0.0,0.0
AEGJRNSGJ4S2IH33KSH45ICZ4UOQ,0.0,0.0
AEGLMXXDXIEN2GTXMMBD4RPFYV3A,0.0,0.0
AEGLWCLYPWJR5MISZI2R536DRGVA,0.0,0.0
AEGNLI4GH2WPBOMTCJUES6G6SCCQ,0.0,0.0
AEGQ5337JE7AZVWQB4NH3D3WLSGA,0.0,0.0
AEGQTA4YSBF6A7ETUOUGFTZASJLQ,0.0,0.0
AEGSNK3H7CQ5RQTO3VEUA7ERV7ZA,0.0,0.0
AEGTJIWQKVA5K2C7XCOOCUWDX7KQ,0.0,0.0
AEGZ6HJQWPXJNPNRXWYHSOEXFCHA,0.0,0.0
AEH3PHNVNSH6XTESIP6JIMOUYQ4A,0.0,0.0
AEH74W5HKKUU4ATDNSACSSQHSE3A,0.0,0.0
AEHBOFYTNFSD2522T3QQKA6AN67Q,0.0,0.0
AEHCLDKH7JVEUVXISNWXN72BVIEA,0.0,0.0
AEHEHGC7266BDBZFW4CFBQ5XUXZA,0.0,0.0
AEHEORTA5L6RK6HJ6EQGI4M7I35A,0.0,0.0
AEHIZZWVTLEKHGRW53EE33PVWGJA,0.0,0.0
AEHKDITJSRMJ4O67W74EBS2I2LAQ,0.0,0.0
AEHOIAZ54JAVWFIIVNP7HDP4WHGA,0.0,0.0
AEHQOWODMPOUGWT4MIYKIJLNWSFQ,0.0,0.0
AEHSPPWMKD3UUNOD4AMUUNV7O5KA,0.0,0.0
AEHT5W5PE3RE2MCZXXNO7M3REICQ,0.4,0.4
AEHTXGJEUCDDT26FNE7IQO55FPWQ,0.0,0.0
AEHVHK3KO5WFC5DJG7CYRHSAVV4A,0.0,0.0
AEI3YEAVL2VKZ4RVDCH3RYUD4FYA,0.0,0.0
AEI4TR2QQJ7VTDKHJEI7IAVZAFBQ,0.0,0.25
AEI5UAXZBQ5SXPPLI5D7ZLLC7Q7Q,0.0,0.0
AEI6U4DU5GRGNQNPB5Q3M3K6SAPQ,0.0,0.0
AEI7DYTDWVA3ZI3LWL44JWZ4E4JQ,0.0,0.0
AEIB3IDZTOEVMASMETR35S6OSNFA,0.0,0.0
AEID3PA45DNZKX5BUQPMBFPBNG3A,0.0,0.0
AEIDR5ELP5AXABP3K5CBQDMQEF3Q,0.0,0.0
AEIEKUH6Z6OH2GVPS35MCF6C2YNQ,0.0,0.0
AEIEZUPOZCGXWTGIKDYE736YBWNQ,0.0,0.0
AEIF2GR4TZS3IGJ3CE7KPE36BH3Q,0.16666666666666666,0.16666666666666666
AEIFZ7RCFJNHSOBPBODUVDUFUJ7A,0.16666666666666666,0.08333333333333333
AEIHDVD2MWZSZKRUYWMRMKQHEQ7A,0.0,0.0
AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ_2_2_1,0.0,0.0
AEIJYKTLI34BJW7VOS354OBGA24A,0.0,0.0
AEIKHP34OZXSDQKHIZDSR3MZQFYA,0.0,0.0
AEIKOR4LYRGXNDZNKR3JJA6OR2AQ,0.16666666666666666,0.16666666666666666
AEIM2JLPSCPSZM5GZHLSPP5DGDFA,0.0,0.0
AEIN5GS477ZI4WI2L6ZKJAU4Y6VQ,0.0,0.0
AEISGGHLCD4CJHCYWVTBEUFCD4JA,0.0,0.0
AEITN5VWBFOBU7WDYZTLAYTGG7BA,0.0,0.0
AEIUZ6AWK7K745G4VMW3VTFDVHLQ,0.0,0.0
AEIWIRX7HSBPUU5PT4NZH2YZV4ZA,0.0,0.0
AEIWJOHIFSOL6PNKRMASJLMX7TKQ,0.125,0.0
AEJ2SKGPRFB4TDRMKIVHCZSC56PA,0.0,0.0
AEJ5IZ74676MDNCZTTAY66ZILU3Q,0.0,0.0
AEJ7AVPS7KWP4NQ5D5KVROJWZP6Q,0.0,0.25
AEJANVQPUFAV45D4QF4SF2KHLP2Q,0.0,0.0
AEJC7XDADUMJTGFAHKWOXDNV7EAA,0.0,0.0
AEJDQZLMYD5AUO2PD4OJPFFXLX5Q,0.0,0.0
AEJFIBPMDHR4SWQKLYGVJX6T3IFA,0.0,0.0
AEJG3IEEGXNQP5MVRTOEBZSHW2VA,0.0,0.0
AEJH772BM23YVRK3N2V47DCVZ3QA,0.0,0.0
AEJHEYDTSLVGAT33LXSNIFUGPPZQ,0.0,0.0
AEJHUPJ5VQB37HH4Q5QOZJHI5TFQ,0.0,0.0
AEJI3JLDDY7DAGVBK6QGKF5HZAPQ,0.09090909090909091,0.0
AEJML7B26PQE7U4BSTSHBCQTDNWQ,0.2,0.2
AEJNZ34EIS2HMK2L42CDLT74WCMA,0.16666666666666666,0.0
AEJOAGVMS53VQOEHWOGDLAU363TA,0.0,0.0
AEJP73XQSOETXMVQBPJPBBKVRVOA,0.0,0.0
AEJPFUEHKHDA525RKFWQBZU3MY2Q,0.0,0.0
AEJPQYTMPLTRRRLLJQIOHIPTBZSA,0.0,0.0
AEJPTSSVEEDYKUMJQ5YH6LE2PMFA,0.0,0.0
AEJTHD3NLWRBBSFEBZZNDVNX34IQ,0.3076923076923077,0.0
AEJWOZC4BAH6D2XW5NISXUOEHHMA,0.0,0.0
AEJZMA34QZDQHJE3PRIICGLSHL7Q,0.0,0.0
AEK2ODLNOCXJNIHHA7QG7BRMD2CQ,0.0,0.0
AEK4264N3ZWOLSQL7QJ734GMV7GA,0.0,0.0
AEK5NRQJLR4UB5CDPQW4HKHCQPUA,0.0,0.0
AEK7EZ7C6V44Y7MHZZI5Q6DRGAIA,0.0,0.0
AEKFFI3ZHHGJKEEY2GHDBDUU35XQ,0.0,0.0
AEKG47U2ZSDWCBQWO2CYJJOHGEBQ,0.0,0.0
AEKGIBX6SHCC3SYXAX5CZQZNRJ7Q,0.0,0.0
AEKGU5KEYVHGNTYTRM2BL5O7AFQA,0.0,0.0
AEKH7UEPF7VS2H5TS6S7E244D72A,0.0,0.0
AEKHHBB7LPSXVVST3ISDZEW7TXJQ,0.0,0.0
AEKJTZNL6BWSFD2SC4PTSLZNURKA,0.14285714285714285,0.14285714285714285
AEKN5ESHFCUHGLVOK2QK5DHMYOYQ,0.0,0.0
AEKPDUCNGW7XIIYTBVCYFQ2G6RXA,0.0,0.0
AEKPPOLIAQHRAWICEJKGFNPAZD5Q,0.0,0.0
AEKQIEV34GW4FIXHEGP7C4Z2ZIEA,0.0,0.0
AEKREDYEXNR2RCS7UH4KFQQ3LPRQ,0.0,0.0
AEKS5CJXD5CS3H6N2YNGAMTRDJLA,0.0,0.0
AEKTHXEFTMGZLSLWWOGVHSA76OTQ,0.0,0.0
AEKWF23K2TG5SJXDONWW3K6BDVVA,0.0,0.0
AEKWINGK2KV4XP4H75CQ6IA52RKQ,0.0,0.0
AEKY22QCB7EPDF2P4RXZSSNTNMSQ,0.0,0.0
AEKYQ3DZ6X3J36VOCL3KUWCMOH6A,0.0,0.0
AEKYXJVULXTRHIDGBLVJ64XWN5IA,0.0,0.0
AEL2VUYDTGB7VTQQ7INYO5DORTDA,0.0,0.0
AEL3DA2RF7ZZSMSFTS6DY4PCQ6KA,0.0,0.0
AELA55IUPW7C6HEFF2JZ3GLHQJLQ,0.0,0.0
AELI3UAD2WAGMP3HLKTC2HDSZ7IQ,0.0,0.0
AELIND6M6RLMXOFMNSZFAZPWNVCA,0.8333333333333334,0.0
AELKGRC6IB2MQGYN4CA4K4CKW4SQ,0.0,0.0
AELNKTZKYOXRNBNAQOIXSQW5GRLQ,0.038461538461538464,0.038461538461538464
AELNWGTMJ6DMWXQ3VQOV7XK5UTHQ,0.0,0.0
AELP2CEXNBYBEKA7QB5LZ76UHQVA,0.25,0.25
AELQL2T7SKO2JUOD32QCHFK6LFWA,0.0,0.0
AELRLZACOGCQWUE2JKAVMOGORTFA,0.0,0.0
AELTGW3GWOMNI3JDTD2ZBEEP4ZLQ,0.25,0.25
AELTHNAIG7KQIZLYILUHAXGTWC6A,0.0,0.0
AELXIWO4NQK74LMLOXAFUBPKBIIA,0.0,0.0
AEM2TL7XTMNEY6VBQOXMB6CKEGFA,0.0,0.0
AEM4MJNG3NMBZDMEWMDCIZ2ZVZXQ,0.0,0.0
AEMC6IS7V2ZQXQYZIN5VTPZ2F2GQ,0.16666666666666666,0.0
AEMDUNGRCCSVUOM4M2X2TYPLRAVA,0.0,0.0
AEME4RSLX7EFI5RSSLPKECCZ5TSA,0.2,0.2
AEMSNGIYEV5IGI67T2FQSS5TKGUA,0.0,0.0
AEMTLSMNHPY3MDIYZGWP3AME4SKA,0.0,0.0
AEMTMJU4IGLOGGYPQVQKCWQEBZMQ,0.0,0.0
AEMUHZGDHRORTTX5Z6RRFOAEYJTA,0.0,0.0
AEMYEHCKJC6ACETUD464VOXBRBKA,0.14285714285714285,0.0
AEN2EG4TVL3W2MCF2M47AI3AYRDA,0.0,0.0
AEN2N4CUCLSOT5HSELJVMDPLRG2Q,0.0,0.0
AEN3GNFZHJ4VSCE4YYXLGGJU7ZBA,0.0,0.0
AEN5I3BZBHGXS3PHFRW74OVBVVGA,0.0,0.0
AEN5WTEWCGW6YPKQBALFLDUXUJVA,0.0,0.0
AEN5YQD32TYCDCSH44DHBVPNUBOQ,0.0,0.0
AENB7XZR7CQA225LS72VDXMW54RA,0.0,0.0
AENDTO74FSVBOOBYEV5UP7C6CAPQ,0.0,0.0
AENFUH65F4DQSUML4ZGYETLHOUPA,0.0,0.0
AENH26VFYJQVORKN3K6PTFSNXP2A,0.0,0.0
AENH6CYFNMAFYE3WTD2ILT3NNRNQ,0.1111111111111111,0.0
AENHJFPZU6DXKMJ6FIEOJDKA2EJA,0.0,0.0
AENI33GCGENHGKP7ZNGBVEZHMXQQ,0.0,0.0
AENIAYF2WUFKC7UXZ5YLQTEOVIOQ,0.0,0.0
AENIJI3JBKOOS6BJ7S7SLUEBMFSQ,0.0,0.07692307692307693
AENJSNLDGOSZMICXRYSX53TZXJZQ,0.0,0.0
AENNPOWHSDG6FZXL5AC7KGVPAPLA,0.0,0.0
AENOV7PVFKAMLSU624FFLLB3EHAQ,0.0,0.0
AENS7EZI75CNPARGT3UCNNFJKJGQ,0.0,0.0
AEO3J65KAZ2LQRKHUNJXTDCSXPSQ,0.14285714285714285,0.14285714285714285
AEO46HGQBWDQQHHXGM3DC64WWSIA,0.0,0.0
AEO5CQ5ZMRVDNDVBB3G7ZZDPCQGQ,0.0,0.0
AEO6KAJT4WEYDECCPDXQHJRBKNZA,0.0,0.0
AEO6MBZ7VCDP76UTLSIFVDXHIH6Q,0.0,0.0
AEOCHDVENID4PLB4GFX5WBHH6T4A,0.0,0.0
AEOFJ7PTDAUCHOLHA7F57RM7YG5Q,0.0,0.0
AEOFSEWVZRACZ5NOFZNXEUT7VGKA,0.0,0.0
AEOJJNU2YGEVTVEW2MJCXX4V5OYQ,0.0,0.0
AEOJVWQW72WFJW3RWDAVJWK7E2XQ,0.0,0.0
AEOKHVZIRIHWHAFTCKWNXLQJCCLA,0.0,0.0
AEOKXTRNQOL6C2WL4UDKCHYZ6LLQ,0.0,0.0
AEOLP6DWX5AGS5XVTFIVLEFUOHUQ,0.0,0.0
AEOOELARI5NKKDRTN32TV436RKIA,0.16666666666666666,0.16666666666666666
AEOPO3AIE23AZGJBTCHOCC6LQCJA,0.0,0.0
AEORT7NYCZWF2AB3ZILUK6H6BU5A,0.0,0.0
AEOSQQQGVTSKCDPSEF5277XEGBHA,0.0,0.0
AEOSXHTCPCSVQQ2QB7KSZNJJBI2Q,0.0,0.0
AEOWCUSMTEUTTOP4FS5R6DIG53RA,0.4,0.0
AEOX6UNPILSWRCNGURVF36U742VQ,0.0,0.0
AEP4ZHH5TO6YGBXQN6DV7PWJH3PQ,0.16666666666666666,0.16666666666666666
AEP7SVTUDTL76DG2R5EVQYHIQDKA,0.0,0.0
AEPBQGIKLDXOY4DZSTTJYGGZWABQ,0.0,0.0
AEPCEALOW7XAKVWD36M4MSO2Q7GQ,0.0,0.0
AEPCEQTBJAD5QAGZS6YM5BTY22MQ,0.0,0.0
AEPDQZPSMUZXXDE5NREEFFLBK23Q,0.0,0.0
AEPDT6DYEN76IMZP5UOC6RLPXDYA,0.0,0.0
AEPI3EAL2I6IWZBRLT2D3TSLZWNA,0.0,0.0
AEPII5OV5MUBXPIFZ2EIXIXZAKZQ,0.0,0.0
AEPINYLVGWLBPIVFAXYLLCD56R4Q,0.0,0.0
AEPJ246YASMF64XZ7MB6WGXVU3HA,0.25,0.25
AEPPHODW4ZJVNKBDV3N2VQRELXQQ,0.0,0.0
AEPVIXOSC2KZTMTBSRZSQXZ3THZA,0.0,0.0
AEPXOWWDTZUCTWXFNYFP5ZKIG3NQ,0.0,0.0
AEQ2VNNEAFSTGKZZE224R2J7STXQ,0.0,0.0
AEQ3OBOTWNO5VJULXLK4OY6W4JKA,0.0,0.0
AEQ43GNK22OVOFXKN5C4MTGBBFMQ,0.0,0.0
AEQ6NZL6DCUHBBA7Q74255BW4LDQ,0.0,0.0
AEQEKTBFSZNTYY5HKN7ZDQ5C7IGQ,0.0,0.0
AEQFIGS5UJKWTXXLHOE4KJ32RYIA,0.0,0.0
AEQFZ6J36644OJYNHUCSEU2AD3GA,0.0,0.0
AEQGRVMEYZ72DABEOX73PITCAN4Q,0.0,0.0
AEQGYLXVT5UVHR6RJ6J2JRXBFH2Q,0.0,0.0
AEQKV3HM3IVHWNX3JCHYIVCVPJQA,0.0,0.0
AEQMHPYN2VQUVTUF7G66OGPFHZCQ,0.0,0.0
AEQOVE4KMUQDLXZJHIG3OFD4B7RQ,0.0,0.0
AEQRAQAB4GVCIQ3WADQCXYGRYX4A,0.0,0.0
AEQXORRI4AH4OMLSKNDDABKUEFQQ,0.5,0.0
AEQXVB7JA7V64NEYHUMBI4DZ3FCQ,0.0,0.0
AEQZTLWXVR54HHQGCST2ZJBLF3QQ,0.0,0.0
AER2SW3VOPZEHN4GKKANQ46C6MDA,0.05555555555555555,0.05555555555555555
AER42BHOKYLIWICAV6G5XET7S5JA,0.0,0.0
AER63CHZHTGXBLIETSGKZRKG6WHA,0.0,0.0
AER63ET57JQWDJYG7T5PWKYPU7YA,0.0,0.0
AERHIFN6YWBTX5E444KFMFLRCCXQ,0.0,0.0
AERHK5RABUOQNIOUGQGCZY4IZKVA,0.0,0.0
AERIW37GFDSVLZXANDKFUOVLY74A,0.0,0.0
AERKCAELXR5ELTP7WHOVU3SL5KJQ,0.0,0.0
AERLZDWODTDHCO7QBCQUSWOI2ZRQ,0.25,0.0
AERMIMRUHPJ4NTNAEGAKTGG72RQQ,0.2,0.2
AEROS75ARPVPT732G4AWELNMNFTA,0.0,0.0
AEROTJJNQ2OP77V5I5PSLYBLVHCA,0.0,0.0
AERPQKROUGZID2LZV2RYMQ6YIWTQ,0.0,0.0
AERPVCV5ISJCK6G67C6J4J2EACUQ,0.0,0.0
AERRDC7EP3BO3SJGJMCVZNWGNUWA,0.46153846153846156,0.46153846153846156
AERS3X4G3TTTDVYYV6DSZ2EILDPA,0.0,0.0
AERU4GLVEBSLAVVE3UTYZO4ZVS6A,0.0,0.0
AERU6XD6DVNZZABGAI5BZNGQ3YYA,0.0,0.0
AERVIQC2AGVY4DOOYDBHDIEAB53A,0.0,0.0
AERW7OJA4HYB3LHZ2PUNMB5YMM4Q,0.0,0.0
AERXYBTJIQ2GK7YAWDX5LG75QNBA,0.0,0.0
AES2EDSXHDHSBAOEEFW7SKV3Z7CQ,0.0,0.0
