user_id,tier,essence_recall@10,recency_recall@10,essence_lt@10,recency_lt@10
AE7EGKAJ4ITDQHKP4PGCPHV7P7BQ,medium,0.0,0.0,0.0,0.0
AE7FC5YJJSQ5QAXL5J4GBFQ52AVA,low,0.0,0.034482758620689655,0.0,0.0
AE7FS6L7L65S3PEU6OU3QEHLFYWA,medium,0.0,0.0,0.0,0.0
AE7II7MX4UCZLUVZBPTI6GSFWGOA,medium,0.0,0.0,0.0,0.0
AE7N66XNNKMNORSJKCIK4RP4NS5Q,high,0.2,0.0,,
AE7O6J6OJFBSTIOUDT7A6BVAGX4A,low,0.0,0.0,0.0,0.0
AE7RYA6PIMC5RXEJJW2R6TY7W5KA,medium,0.0,0.0,,
AE7TEVZP4APHUSK6FGL54C2D5A7A,low,0.0,0.0,0.0,0.0
AE7TU72NS4OZWOFBBPN4YPZPOTDQ,high,0.0,0.0,0.0,0.0
AE7YOVTJQWBSACU5ZNWCYGPU7MZQ,high,0.0,0.16666666666666666,,
AE7ZDNPHYHOI7Q55LZSO6J3JAGYA,high,0.6,0.4,,
AEA3EXG7J66BSNSN7L64VESHT7KQ,medium,0.07142857142857142,0.0,0.0,0.0
AEA4MWYDSCBCTXOML6TZJZSDVSWA,low,0.0,0.0,0.0,0.0
AEA64GNDL46RAXTYN7DH25BM5DFQ,low,0.0,0.0,0.0,0.0
AEA6NRPRZPBTG4FZ4HEXLZF6EKLQ,high,0.0,0.14285714285714285,,
AEAEQ6D4KQ2KZO2Z2VWC26N2AHMQ,low,0.0,0.0,0.0,0.0
AEAEU6EQ2FHYPMIOR2UEKX4TKPUQ,high,0.0,0.0,,
AEAFOXNZ2PHZYTFI32UE6OPDMTJA,medium,0.0,0.0,0.0,0.0
AEAJ4XROS3EJ7JB4ZMKP35YIWU3A,medium,0.0,0.0,,
AEAMHUKQRGKONWRLES5YSZ3QSFYQ,low,0.0,0.16666666666666666,0.0,0.0
AEAOBKC2K3RJWA2DSPIULMZLFRUQ,medium,0.0,0.0,0.0,0.0
AEAOR7IVNZTLAXQUUA6LYUSQ24MQ,medium,0.0,0.0,0.0,0.0
AEAPKDQWIMYNVTVALTVZAWTZIKZQ,high,0.0,0.0,0.0,0.0
AEAR6YEHYJRTFLEHLKMO6UXANYLQ,low,0.25,0.25,,
AEAS2JVXCFRC7LTTQMYQZU2IWO7A,low,0.0,0.0,0.0,0.0
AEAUN4ALCYBXFXDCZHSULVFJTG2A,high,0.0,0.0,,
AEAWCWF5ZB5KL3BSUF4Q4VWEI2PA,medium,0.0,0.0,0.0,0.0
AEAWEM43SB4Q7KE2BWI3DK3YNA7Q,medium,0.0,0.0,,
AEAXP2X33U6SA4TAHSY4AI2B26PA,low,0.0,0.0,0.0,0.0
AEAZFLL7IIOAKTL6RVVHBG6FTIAQ,low,0.0,0.0,,
AEAZGAUONTK5FB7TMB26GIMNFUKQ,low,0.0,0.0,0.0,0.0
AEAZZJIQ6G2KC2KAURTEFBH27DAQ,medium,0.0,0.0,0.0,0.0
AEB4LFEQDTDIM3IUF3NVO2VODQLQ,low,0.16666666666666666,0.0,1.0,0.0
AEB5PRNXULGJKJCBDJHR25NCEAPQ,medium,0.0,0.0,,
AEBDRTJLDLLNGKODCKL55CIULNBQ,high,0.0,0.0,0.0,0.0
AEBH7YKMB5E4L4WLOJERBU5SLLZQ,low,0.0,0.0,0.0,0.0
AEBHXJF7WDXXKWEJU5TIWSLO7T3A,low,0.0,0.05,0.0,0.0
AEBKIU7HB42LN5OKMSECCLKBHFIQ,high,0.2,0.0,,
AEBNIV4FK54NZ242ITLEJ2OBUIFA,medium,0.2,0.0,,
AEBPNQUB6O5RAFIUOCWT726ZG7MQ,medium,0.0,0.0,0.0,0.0
AEBR3QOEXOBNXXOTC37GQELNRXAQ,medium,0.0,0.0,0.0,0.0
AEBWJFXCKKBYOFOBPBBTBOQALUVQ,low,0.0,0.0,0.0,0.0
AEBWT2N7V45QMCWRBIBXHTSVQZ7Q,medium,0.0,0.0,,
AEC2R55HWKYHIG3JYJPWCADSEPVA,low,0.0,0.0,0.0,0.0
AEC36FHSD7M62S5QIPCB6ZXADP2Q,medium,0.0,0.0,0.0,0.0
AEC3T3DHMKIYE6C5QBCW3FAJ3YDA,high,0.0,0.0,,
AEC6ZHCV4ALIDRIXWSAO3VJPNF3A,high,0.0,0.0,,
AECAB7PSOO2HA2VDT5IRHZTZ7SAA,medium,0.0,0.0,,
AECAPJ4KVSEYTLM3ADSIUGXD62DA,high,0.0,0.0,,
AECCZCCQTPXB7O7KLFULHFGQBVCA,medium,0.0,0.0,,
AECELJD3IGGNP2IFFPYKDEXACGFA,medium,0.0,0.0,0.0,0.0
AECIEWDPZ7NMNRLD2OXAZTLRUESA,high,0.0,0.0,0.0,0.0
AECKBCCNTOHG6EJD2XN6SQTFBYQA,medium,0.0,0.0,0.0,0.0
AECN77ICIFGFKOVQ734KI4AJEOSA,low,0.0,0.0,,
AECUNGDFZB6RKYYFWPBGRTXBM5AQ,high,0.0,0.0,0.0,0.0
AECUNLFH442GWUYJ2KCWDBZXHAIQ,medium,0.0,0.0,0.0,0.0
AECWFTKO6IXVV7GVQXI72NPLAN2A,medium,0.0,0.0,,
AECX2XYJMWL5OVIZ62Z2BFT6IIXA,high,0.0,0.0,0.0,0.0
AED4YEVRRXVO5WX2LSWEZ23BCQXQ,low,0.0,0.0,0.0,0.0
AED5PHT6ILFMS63EZHLDSVU3WHMQ,high,0.0,0.0,,
AEDAPBJA6JZUBBCVCOPTBH7T7MDA,medium,0.0,0.0,,
AEDBEWN6LO3BUALL22P5G6RFVO3Q,low,0.0,0.0,,
AEDEZFQ7MJT6YYSMUIVUBMKISFEQ,low,0.0,0.0,0.0,0.0
AEDIORD6KJTCR6Q5PSSHFEYW3JLA,medium,0.0,0.0,,
AEDJD724PJBN7KE6E4KDRVPUFI5A,high,0.0,0.0,0.0,0.0
AEDJTLEOOEEY2FEO7JCBJASH5KXA,high,0.0,0.0,0.0,0.0
AEDK6VSYG4DYUC6WWBII7JEXH2EQ,low,0.0,0.0,,
AEDLJXDX6HZTQBFFN76JYV2F2V2A,low,0.0,0.0,,
AEDMHLNOK6MRJCNE5C45K3XQJDDA,high,0.0,0.0,,
AEDMIC2RPOWPXJCFASPMYLH6JEIA,low,0.0,0.0,,
AEDN6AJS7XSZLYDSG6UVPZCC2ZYA,medium,0.0,0.0,0.0,0.0
AEDOWD4M625PSYBZDO5IJ64YIIBQ,low,0.0,0.0,0.0,0.0
AEDQYCG7NACR5N2I4ANX3BCC7XHA,low,0.0,0.0,,
AEDRXDTELL3PSLNXQ4C6Y4RYTCMA,medium,0.0,0.0,0.0,0.0
AEDRZGLCAGAPA2DBU434KGMMKKUQ,low,0.0,0.0,0.0,0.0
AEDSZVNZFSIWU7S3CSS6PPCPUZQQ,low,0.0,0.0,0.0,0.0
AEDTC5722YCXPCLGHBKA3L2JIXLQ,high,0.0,0.0,,
AEDYOS5VDOGIV6EQEO6KVJUS4V5Q,medium,0.0,0.25,,
AEE3UBKOLH3AFXCY4SICKLULXVGA,high,0.2857142857142857,0.2857142857142857,0.0,0.0
AEE7MVCRCB62LZOE2DWY23QBG6LA,low,0.0,0.0,,
AEEBBMSVPL74AVZGE3UITBA6N2VA,high,0.0,0.0,,
AEEBNNFHILA7YWB4Z4VEY2P7RGDA,high,0.0,0.0,0.0,0.0
AEEEM36MUW2N2FUBTSPTKYAOQK2Q,medium,0.0,0.0,0.0,0.0
AEEIQDEUY5AXKEPBDX3ATWAPRFIA,medium,0.0,0.0,,
AEEIZWXQP4FU27KU36IDGQJFAIRA,high,0.0,0.0,,
AEEJ3PDEVXWSSOSKXF7MLB4GDWFA,high,0.0,0.0,0.0,0.0
AEEORBEGAYLECVWHTYQUNXCIJ5HQ,high,0.0,0.0,0.0,0.0
AEEPU33B7E3RZH4NCER7OCJHDYWQ,high,0.0,0.25,,
AEEQYZU6HPLKANQWFKQYEEY5OSRA,medium,0.0,0.0,,
AEEUWXYDDEFGYRTLSKRTBLSWBP7Q,medium,0.0,0.0,0.0,0.0
AEEY3DP2DZHA5GVYZTRPED633CAQ,low,0.0,0.0,0.0,0.0
AEF23RYE2HBCPG447X2JD6J7G52A,low,0.0,0.0,0.0,0.0
AEF3DSVLFMPERHXWIYVZRTCRI3IQ,high,0.0,0.0,,
AEF7ZJXNHGAXQHPFXRZYPZFC2S4Q,low,0.0,0.0,0.0,0.0
AEFEJHBNSMLDSE6VAENHF3JTEUJA,low,0.0,0.0,0.0,0.0
AEFGGM362OPBNATDZQUDCL5OMXCQ,medium,0.0,0.0,0.0,0.0
AEFIU3GVQ23DXBFQKEOROXRMXBQA,medium,0.0,0.05,0.0,0.0
AEFQQUW65ZFSWA3ZXX337KN75VUA,high,0.0,0.0,,
AEFS3BWHBJKXUYOLHFDMCWPLRIPA,high,0.0,0.2,,
AEFTKROBJCD73K6QKZITY3JAU6NA,low,0.0,0.0,,
AEG552T67GFPRA6AZH5XGJ62RU5A,medium,0.0,0.0,0.0,0.0
AEG7DGOV5KQOYWMDCDXL3GVZZTHQ,low,0.0,0.0,0.0,0.0
AEGAEFX37YPPDMQJLT6XWCITH5QA,high,0.18181818181818182,0.18181818181818182,1.0,0.0
AEGEIVF4F2J4FGG72J5CW5YC7ZXQ,high,0.0,0.2,,
AEGFJG64URMZRRYJTVN6CVSQP2OQ,high,0.0,0.0,0.0,0.0
AEGGTVUP3NSOHHWTXXVTANTPSU7Q,low,0.0,0.0,0.0,0.0
AEGODEFGYAPOJAPDYFNMJ2H3QMZQ,medium,0.0,0.0,0.0,0.0
AEGOG2IZFI5VWKDSZV6I4XDC7ZDA,high,0.0,0.25,0.0,0.5
AEGORNMI34RDLQUZQPYSNOFWXNXQ,high,0.2,0.0,,
AEGQUWL225EHZEGTDMBRRS6USHIQ,high,0.0,0.0,,
AEGRNU7NJZZAQRYODH3ZJWJBFMVQ,low,0.0,0.0,,
AEGS7Z7BL3QWCJXHG7GEVTLPY5SQ,medium,0.0,0.0,,
AEGTRNT7QISJXCCND5YGIYYOSRAQ,high,0.0,0.0,,
AEGTZWOOJEANE7IDA4HXIPERZUHA,low,0.125,0.125,,
AEGV7BWAQYYSEFXQGJEOJKEM5FIA,medium,0.0,0.0,0.0,0.0
AEGVDEAALRRIT4HO7W2UDI3PPOBA,high,0.0,0.0,0.0,0.0
AEGVDTU5K66QAO7QH2GCOKFDWJGA,medium,0.0,0.0,,
AEGVNHDSAFUHESL3NPQMJT2AQOMQ,high,0.0,0.0,0.0,0.0
AEGWE7DARUKD3TS6W2XU6KZPWCXQ,low,0.0,0.0,,
AEH2JMQUALDX63YY5EG6XQSX55DA,high,0.0,0.0,,
AEHBNASORG3SSJN7I3QDNCMMCK5Q,medium,0.0,0.0,0.0,0.0
AEHDY2BO6CDYT7T3P66PB7WH2JMQ,high,0.0,0.0,,
AEHEKBMZEZNCLYK5H2ANIR76DGBQ,low,0.0,0.0,0.0,0.0
AEHJN5WR4AJV63WCW3H2CF2AUVRA,medium,0.0,0.0,0.0,0.0
AEHK2CMKRAYTZQ43GY4AJMXPHTZQ,high,0.0,0.0,0.0,0.0
AEHVJJ6L6B6QBNDQ7A3WX7X3ZDOA,medium,0.0,0.0,0.0,0.0
AEI5L4Z6CHKEYMPSS6XD5NLKSWCQ,low,0.0,0.0,0.0,0.0
AEI6UAIIWSNUZEBIFXZ4G5PYEEOA,medium,0.0,0.0,0.0,0.0
AEI75CH7CNRMU37PC4K3SISEYK5A,medium,0.0,0.0,,
AEIBG6AUZXUUP43YHA73B4SUHZ5Q,low,0.0,0.0,,
AEIDEUMWBDJWAQGJ3FEHAQD3KJSA,low,0.0,0.0,0.0,0.0
AEIHN6JDLYL2QYCAOCBVEUPHU5EA,medium,0.0,0.0,,
AEIK3E4GVYYL4HGGWTXADKBXRDUQ,low,0.0,0.0,,
AEIP227THO2GOYREQ7JLXU7GNSJQ,high,0.0,0.0,0.0,0.0
AEIPGQ22JMCGBDBWX4HRBUHEHD4A,medium,0.0,0.0,,
AEIQB7ZRV4KVYX6FKZJI2TVSOWFA,high,0.0,0.0,,
AEIQOO2FCBCVUIRR2QZVZAYXX47A,high,0.0,0.0,,
AEIQWW76GBJKRQL5WSIOUATZBPFA,low,0.0,0.0,,
AEITOHXVXW6SROC4ZFHJRWEO6MXQ,high,0.0,0.0,,
AEJ2J743BV2RFPVNPXFEW3P47VMA,medium,0.0,0.0,0.0,0.0
AEJ3TNV5VTGPAI76WNR4GHH2PDIQ,low,0.0,0.0,0.0,0.0
AEJ7SNBFCY3MQTGS6IKQQD6LXYXQ,low,0.0,0.0,0.0,0.0
AEJBU2VDOM5R7LKBVMR6XPKKU2DA,high,0.0,0.0,,
AEJCKJLUD6GFDRBOVILCFYP3ZHBQ,medium,0.0,0.0,0.0,0.0
AEJE2CWN36CYTVS4OY4B24BTLV3Q,high,0.875,0.875,1.0,1.0
AEJH4GIKKVPGFUY667ISKMYQP3PQ,medium,0.0,0.0,0.0,0.0
AEJIZ7ALIWBROW4VK7TSBCVWNBQQ,low,0.0,0.0,0.0,0.0
AEJQOBWBYICNELAUYIGQZG42NHMA,high,0.0,0.0,,
AEJQRDONU2O5LSOD5OC77XO43DFA,medium,0.0,0.0,,
AEJTDYRVTG2YSWYZXBHR2EXUZQVQ,high,0.07692307692307693,0.07692307692307693,0.0,0.0
AEJVTYZT4XODG566MQIP2W6CVUHQ,high,0.14285714285714285,0.14285714285714285,,
AEK3D222KJYPQIDHYHYW7QTSPKGQ,low,0.0,0.0,,
AEK3FKULX2SZD4JJZQFJ6HY3CW3Q,low,0.0,0.0,0.0,0.0
AEK3VEELVZZ4TH6EHZNSCD2FNBHA,low,0.0,0.0,0.0,0.0
AEK5GHZJBKSSCWJDHOAG6CQU5M7A,high,0.0,0.0,,
AEKBTMFJCZEKDELK3X3E4UNZ6CWQ,high,0.0,0.0,0.0,0.0
AEKEKUAXPRVRVO4R7ZUY3AG4QJLQ,high,0.0,0.16666666666666666,0.0,0.3333333333333333
AEKFOIPLMZZAUQPQP2FNQD6NG6VQ,medium,0.0,0.0,0.0,0.0
AEKG64UTLFELMPK4F6YI3ANOOKUQ,medium,0.0,0.0,0.0,0.0
AEKH3I67IHXLXKIUVFE3LBDIBMXQ,high,0.0,0.0,,
AEKITAZ3J75QIDDCTA7QEM4ZO6ZQ,low,0.0,0.0,0.0,0.0
AEKN6K46F2CJHNNEEIDHTSZBKZCQ,low,0.07692307692307693,0.0,0.0,0.0
AEKPSDALZVPCEJOXYEDWUUAWIRAQ,medium,0.0,0.08333333333333333,0.0,0.0
AEKSBKCOEKSPLNAV2Z3S67QBCAKA,high,0.2222222222222222,0.1111111111111111,,
AEKSMLW5H25RI4AWQUN4EO42IQ5A,low,0.0,0.0,0.0,0.0
AEKW4WYQ5USFJDTWCCY5J2EW7XAA,medium,0.0,0.0,0.0,0.0
AEKWINGK2KV4XP4H75CQ6IA52RKQ,medium,0.0,0.0,0.0,0.0
AEKXOD2HMMZMQW4CVUUPREL2UJ5Q,medium,0.1111111111111111,0.0,0.0,0.0
AEKXT3P5SQKWJUCMQNJEW4SZ5IUA,low,0.0,0.0,0.0,0.0
AEL25327RKH35RVEP4H276KY5CIA,low,0.0,0.0,0.0,0.0
AEL2CEC6PVPRPF4RU467K3CYY3ZQ,low,0.0,0.0,,
AEL3IHM5DBHH2WVRWYYG2UEEWR4Q,low,0.0,0.0,0.0,0.0
AEL64ZOJBJWD4UJDGEPHJOD7HWBA,medium,0.0,0.0,0.0,0.0
AELCGEG7SBKCW33E77W5TGAAJ4QQ,low,0.0,0.0,,
AELCGPDETXPDOAIBR7IR75BGGSLQ,low,0.0,0.16666666666666666,0.0,0.0
AELCHMILD2CIXU4XZDA7IOWGW7GA,medium,0.0,0.0,0.0,0.0
AELEX5TIVCFZ5DBSYSNYTHZ6L7NQ,low,0.0,0.0,0.0,0.0
AELFZFIVHCTH4OMCC2DMMA2U42FQ,medium,0.0,0.0,0.0,0.0
AELGPUET4BG5SICXD4PLXRHEU6QA,medium,0.0,0.0,0.0,0.0
AELIKH7KRAGGKTUZQJPNJE7NVZWA,high,0.0,0.0,0.0,0.0
AELJIO3PJLVG2Q7K27HUMC4HOXVQ,low,0.0,0.0,,
AELKDP572UWVFOUQBELRKMYZ4GLA,medium,0.0,0.0,0.0,0.0
AELNSLIMPIQGEJFG5X7LEFL6WTVQ,high,0.0,0.0,,
AELNW2C7WUSBXC7AYRTOEPICSDOA,high,0.0,0.0,,
AELOMA7XQZXBYBQSVKDSIF6ML3DA,high,0.0,0.0,0.0,0.0
AELVEC2K7LX5RXXH2C7URU7FEAOQ,high,0.0,0.0,0.0,0.0
AELWJS3IOCSRBR4LKSXZG4ICUTBA,high,0.5,0.5,,
AELXM2WZABHDZTSHVYZQ3QNEPRVA,medium,0.0,0.14285714285714285,,
AEM5VK7GWRQA6OP4QRGBVHIJEWRA,low,0.0,0.0,0.0,0.0
AEM6SNHJSMH3JYMPJFHMHO7EB4LQ,medium,0.0,0.0,0.0,0.0
AEM7YYFR6HQCDCRVZ5ST7TGEYEIA,low,0.0,0.0,,
AEMA2MTOAYH5DJ5XWHWTTOCDP4QA,low,0.0,0.0,0.0,0.0
AEMBF4J3T4E3MB3GG6QZ2QYSK65A,low,0.0,0.0,,
AEMCMVCJJBW63HEI4ZK2WHVU7ZOQ,low,0.0,0.0,,
AEMDIE7Z3Z56PVKEQNH7RYWIA3IQ,high,0.0,0.0,0.0,0.0
AEMDZDNUESN6FA54TNRLXI3HIFAQ,medium,0.0,0.0,0.0,0.0
AEMEUVJJLSK3DFCOOHRHHQTBROZQ,low,0.0,0.0,0.0,0.0
AEMEV5PGUQDR2INTXVPKJQK7OYSQ,high,0.0,0.0,0.0,0.0
AEMHHDLRC657YKVJLDIR5GRCSYRQ,medium,0.0,0.0,0.0,0.0
AEMHTRLYVFHL7OOEVYEUIAOQ6KNQ,high,0.058823529411764705,0.058823529411764705,0.0,0.0
AEMJK6ICDGIFO2PAYCS5KWAGI6RA,high,0.0,0.2,,
AEML4IPH34BQUT372XOAG4HVYRQA,low,0.0,0.0,,
AEMLFDNUNDCIFNINKY4J75O5PMGQ,medium,0.75,0.5,,
AEMPGNLGGVAPBOQXM6UETJ2PN2JQ,high,0.0,0.14285714285714285,0.0,0.5
AEMPOITKYHGM7FYUUSW3JPGOX3UA,low,0.0,0.0,0.0,0.0
AEMTHEKIBUID6B35C7LICDZ5Q6XQ,high,0.0,0.0,0.0,0.0
AEMWBQ7ILOGZUNTTUMIZLSIWG47Q,high,0.0,0.0,0.0,0.0
AEMX347N3EIPC24XJDWAHHN5VY3Q,high,0.0,0.0,0.0,0.0
AEMZ2UHJ6AMQGWLEZ4AHGIVLHTRA,medium,0.0,0.0,0.0,0.0
AEMZOHSET564GSGAEPJB7WBVG75A,medium,0.0,0.0,,
AEN3VYHNYIP5BQDDYOUU5WDO2GAA,low,0.0,0.0,0.0,0.0
AEN3ZYCIECLQWF6FH4SWKJL6ODFA,low,0.0,0.0,0.0,0.0
AEN5KRSZG5ERC5CGC3MIH4VSULNQ,medium,0.0,0.0,,
AEN76UPVM43DN6B55CN5UUIKK4DQ,medium,0.0,0.0,,
AENARCC4CWUQR4KPMKEDGX6MIM3Q,low,0.0,0.0,0.0,0.0
AENBRGKEQ3Z2D7Y7ZTTWIDDHOERQ,high,0.0,0.0,0.0,0.0
AENBXNCNOCDAPZ2KZ7KUBGJNX7IA,high,0.0,0.0,,
AENCCYRVWTTGYWPHE3ILP7IYTBJQ,high,0.0,0.0,0.0,0.0
AENEXY5MLHS2HNCCSKOAQIULVSNA,low,0.0,0.0,,
AENIQ4L6XEWXL6LVI7WFUZL5DKGQ,high,0.25,0.0,0.0,0.0
