user_id,item_id,rating,timestamp
682,2278,4.0,1007357476
682,2028,5.0,1007357494
682,1833,5.0,1007357520
682,1721,3.0,1007357659
682,908,4.0,1007357689
682,1722,5.0,1007357710
682,1876,5.0,1007357710
682,4701,5.0,1007357802
682,3527,5.0,1007357818
682,2571,5.0,1007357895
682,4855,4.0,1007357896
682,1240,5.0,1007357933
682,4945,4.0,1007357933
682,4632,5.0,1007358436
682,1036,5.0,1007358502
682,589,5.0,1007358530
682,165,5.0,1007358583
682,1687,5.0,1007358583
682,2334,4.0,1007358583
682,1552,4.0,1007358610
682,1792,4.0,1007358656
682,163,4.0,1007358676
682,1573,5.0,1007358676
682,4265,4.0,1007358840
682,3623,5.0,1007358884
682,3555,5.0,1007358884
722,2529,4.0,1040445909
722,2628,4.0,1040445933
722,260,5.0,1040445999
722,1210,5.0,1040446021
722,480,5.0,1040446080
722,1196,5.0,1040446132
722,1721,4.0,1040446162
722,2562,3.0,1040446223
722,2054,4.0,1040446249
722,1197,5.0,1040446270
722,4993,5.0,1040446351
722,5971,5.0,1040446402
722,4886,4.0,1040446498
722,5349,5.0,1040446521
722,2762,5.0,1040446552
722,5378,5.0,1040446572
722,4896,3.0,1040446596
722,3000,4.0,1040446653
722,2761,5.0,1040446718
722,1,4.0,1040446768
722,2355,3.0,1040446786
722,4306,4.0,1040446811
722,1304,5.0,1040446910
722,19,5.0,1040447151
722,344,5.0,1040447151
722,784,5.0,1040447184
722,4816,5.0,1040447260
722,34,4.0,1040447579
722,595,2.0,1040447579
722,1907,3.0,1040447579
722,3751,4.0,1040447621
722,1097,4.0,1040447621
722,1136,5.0,1040447672
722,1148,4.0,1040447780
722,745,4.0,1040447819
722,1223,4.0,1040447844
722,2359,4.0,1040447868
722,3175,4.0,1040447868
722,367,4.0,1040447914
722,231,5.0,1041055273
722,4890,4.0,1041055311
722,3793,5.0,1053203568
722,6333,5.0,1053203571
722,1262,5.0,1053203676
722,1125,4.0,1053203885
722,5952,5.0,1053203948
722,3996,4.0,1053204045
722,1198,5.0,1053204286
722,2078,2.5,1053204527
722,1019,4.0,1053204532
722,4016,4.0,1053204641
722,2731,3.5,1061239758
722,6539,5.0,1061239764
722,6659,5.0,1061239789
722,5690,4.0,1061239804
722,1253,2.0,1061239868
722,1270,4.5,1061239887
722,2716,2.5,1061239893
722,2501,4.5,1061239918
722,2968,4.0,1067721992
722,6013,4.0,1067722092
722,1682,4.5,1067722224
722,5804,4.0,1071717592
722,317,4.0,1071717596
722,4298,4.0,1071717700
722,6385,4.0,1071717805
722,6218,4.0,1071717836
722,2700,4.5,1071717873
722,7153,5.0,1072043581
722,6377,4.5,1072043599
722,6350,5.0,1072043617
722,4226,3.5,1072043621
722,1073,5.0,1072044001
722,364,4.0,1072044003
722,6297,4.5,1072044013
722,1234,4.0,1072044124
722,909,4.0,1072044257
722,6947,4.5,1076041130
722,6373,5.0,1076041223
722,6934,4.5,1076041360
722,6752,4.5,1079562590
722,7324,5.0,1079577881
722,6863,4.5,1082260198
722,7074,4.0,1082324866
722,837,4.5,1087072587
722,6920,4.5,1087601153
722,7373,4.5,1088339382
722,1610,4.5,1088339526
722,7361,0.5,1088400299
722,4823,2.5,1088400525
722,6888,4.5,1088621424
722,5418,4.5,1089020073
722,8167,4.0,1089370612
722,8596,4.5,1089370620
722,7075,4.0,1089528022
722,1580,4.0,1089528326
722,6298,5.0,1091152050
722,6212,4.0,1091152075
722,5803,4.0,1091211685
722,2948,4.0,1092287838
722,7569,4.5,1092287966
722,3615,3.0,1092288121
722,4728,4.0,1095310688
722,5445,4.5,1095537782
722,2918,4.5,1095576603
722,7259,4.5,1095759860
722,2291,4.0,1096520977
722,2788,4.0,1096521029
722,1259,4.0,1096889181
722,541,4.5,1097106945
722,8337,4.0,1098334315
722,8636,5.0,1098334343
722,8361,4.5,1101355417
722,902,3.0,1101537274
722,3578,5.0,1102818286
722,8360,4.5,1102985548
722,8644,5.0,1103699289
722,6755,3.0,1103716577
722,1291,4.5,1103813543
722,6264,3.5,1105154663
722,5618,4.5,1107534944
722,5484,4.5,1107535114
722,7454,5.0,1107639967
722,8371,5.0,1108788889
722,27706,4.5,1109224214
722,1391,5.0,1109224242
722,8974,3.0,1109224354
722,7073,4.0,1109224385
722,7147,4.0,1109859553
722,1801,4.5,1110138278
722,8961,4.5,1110138294
722,8376,5.0,1112245204
722,7325,5.0,1112516215
722,5810,4.5,1112516237
722,31221,5.0,1112516378
722,8810,5.0,1114926590
761,168252,4.5,1513994005
761,122918,4.0,1513994011
761,2571,4.0,1513994442
761,109487,5.0,1513994444
761,79132,5.0,1513994446
761,72998,4.0,1513994449
761,164179,5.0,1513994450
761,134130,5.0,1513994451
761,1270,3.5,1513994466
761,90405,5.0,1513994476
761,104841,5.0,1513994477
761,82461,4.0,1513994491
761,103228,4.0,1513994493
761,59315,4.0,1513994499
761,85131,3.0,1513994512
761,72378,4.0,1513994526
761,166635,5.0,1513994532
761,95875,5.0,1513994536
761,113345,3.0,1513994539
761,111360,4.5,1513994794
761,120466,4.5,1513994796
761,168612,1.5,1513994807
761,102880,3.0,1513994809
761,84152,5.0,1513994814
761,84954,5.0,1513994816
761,130490,4.5,1513994830
761,85056,3.5,1513994836
761,122902,2.5,1513994851
761,103042,4.0,1513994869
761,148172,2.0,1513994891
809,6,3.0,863526782
809,36,4.0,863526782
809,260,3.0,863526782
809,733,5.0,863526782
809,1073,4.0,863526782
809,7,4.0,863526831
809,708,3.0,863526831
809,762,3.0,863526831
809,637,4.0,863526881
809,79,4.0,863526881
809,52,3.0,863526881
809,140,4.0,863526922
809,832,3.0,863526922
809,852,3.0,863526922
809,100,3.0,863526951
809,858,4.0,863526951
816,1304,3.0,1067220699
816,1641,4.0,1067220706
816,173,0.5,1067220710
816,1391,1.5,1067220722
816,58,4.0,1067220727
816,1374,1.0,1067220750
816,3114,4.0,1067220755
816,2791,4.5,1067220763
816,2174,4.0,1067220772
816,2599,2.5,1067220779
816,246,2.5,1067220789
816,52,1.0,1067220794
816,1080,3.5,1067220798
816,1258,3.0,1067220805
816,1917,1.0,1067220823
816,1233,4.5,1067220826
866,150,4.0,840282893
866,296,3.0,840282893
866,592,3.0,840282893
866,165,3.0,840282937
866,344,3.0,840282937
866,588,3.0,840282937
866,593,5.0,840282988
866,457,5.0,840282988
866,595,3.0,840282988
866,231,3.0,840282988
866,316,4.0,840282988
866,161,4.0,840283035
866,292,2.0,840283035
866,318,5.0,840283035
866,434,2.0,840283035
866,253,3.0,840283052
866,288,3.0,840283077
866,356,4.0,840283077
866,454,4.0,840283077
866,480,4.0,840283077
866,364,5.0,840283126
866,300,3.0,840283126
866,47,4.0,840283126
866,34,4.0,840283126
866,225,3.0,840283173
866,367,3.0,840283173
866,377,3.0,840283173
866,589,3.0,840283173
866,21,3.0,840283199
866,50,4.0,840283199
866,317,3.0,840283199
866,500,3.0,840283199
866,586,3.0,840283230
866,587,2.0,840283231
866,32,5.0,840283231
866,39,3.0,840283231
866,266,4.0,840283252
866,527,5.0,840283252
866,597,3.0,840283252
866,357,3.0,840283288
866,350,4.0,840283381
866,11,3.0,840283381
866,236,4.0,840283381
866,509,5.0,840283410
866,196,2.0,840283410
866,337,4.0,840283410
866,186,2.0,840283429
866,141,4.0,840283454
866,235,5.0,840283454
866,293,4.0,840283454
866,474,4.0,840283454
866,261,3.0,840283478
866,508,4.0,840283501
866,551,4.0,840283501
866,265,5.0,840283501
866,333,3.0,840283501
866,25,5.0,840283523
866,62,4.0,840283523
866,555,5.0,840283523
866,31,3.0,840283565
866,193,1.0,840283565
866,224,3.0,840283565
866,585,3.0,840283565
866,36,5.0,840283582
866,223,4.0,840283582
866,648,4.0,840283611
866,515,3.0,840283611
866,237,3.0,840283645
866,16,4.0,840283660
866,246,5.0,840283660
873,4993,4.0,1155339050
873,508,4.5,1155339069
873,5952,4.0,1155339071
873,1610,3.0,1155339075
873,1517,3.5,1155339081
873,3114,4.5,1155339086
873,509,4.0,1155339090
873,1225,4.5,1155339096
873,2355,4.0,1155339107
873,750,4.5,1155339109
873,551,4.5,1155339116
873,235,4.5,1155339123
873,1080,4.0,1155339127
873,337,4.5,1155339130
873,1304,4.5,1155339137
873,923,3.5,1155339141
873,653,3.5,1155339144
873,920,4.5,1155339147
873,497,3.5,1155339152
873,1374,4.5,1155339154
873,6016,4.5,1155339277
873,44761,4.5,1155339284
873,45210,4.0,1155339289
873,902,4.0,1155339298
873,8966,3.5,1155339300
873,42018,4.0,1155339303
873,1171,3.0,1155339308
873,37729,3.0,1155339312
873,27876,3.0,1155339323
873,5107,3.0,1155339344
873,46850,5.0,1155767969
873,46578,5.0,1155767995
878,3752,4.0,1288311125
878,2953,0.5,1288311146
878,1779,2.5,1288311163
878,2067,4.0,1288311188
878,1955,0.5,1288311221
878,2301,1.0,1288311245
878,169,1.0,1288311298
878,2363,2.0,1288311398
878,2240,4.0,1288311488
878,3054,0.5,1288311524
878,42718,2.5,1288311742
878,6695,1.0,1288311799
878,67267,5.0,1288311928
878,51088,3.5,1288312027
878,2502,5.0,1288312179
878,4011,5.0,1288312198
878,56367,3.5,1288312243
878,296,4.0,1288312250
1086,1193,4.0,1563270541
1086,318,4.0,1563270549
1086,904,4.5,1563270578
1086,908,5.0,1563270746
1086,1201,5.0,1563270749
1086,903,4.0,1563270752
1086,541,3.5,1563270758
1086,923,3.0,1563271819
1086,260,4.5,1563271864
1086,899,3.5,1563271872
1086,2571,3.5,1563271882
1086,924,0.5,1563271888
1086,1209,5.0,1563271901
1086,1291,3.5,1563271909
1086,1210,4.5,1563271912
1086,1270,4.5,1563271916
